L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ami,/ˈami/,person,,
britis,/ˈbritis/,"British, Britishman",British,bɹˈɪɾɪʃ
tedɨt,/teˈdɨt/,(pathology) scabies,,
ŋoo,/ŋoː/,"I, me",,
