L2_orth,L2_ipa,L2_gloss,L2_etym
אַלט,ˈɑːlt,"old, Antonym: יונג‎ (yung)",alt
אַלע,ˈæl,all,al
אָפֿיס,ˈɑːfɪs,"office (building or room), Synonym: ביוראָ‎ (byuro)",office
אַקסל,ˈæstɚɹˌɪsk ˈɑːsoʊ,shoulder,*ahsō
אייל,ˈeɪl,ale,ale
אייל,ˈeɪl,"ell, cubit (unit of about 45 inches)",ale
אייל,ˈeɪl,ale,ale
אייל,ˈeɪl,ale,ale
אינטערנאַציאָנאַל,ˌɪntɚnˈæʃənəl,"international (between, concerning, or transcending",international
באַנק,bˈæŋk,"bench, counter (place for preparing food in a kitchen),",banc
באַנק,bˈæŋk,bank (institution),banc
באַנק,bˈæŋk,bank (institution),banc
בוים,bˈaʊm,tree,boum
ביקס,bˈuːs,rifle,buhse
בלוט,bljˈuːɑːt,blood,bluot
בעכער,bˈɛt͡ʃɚ,"goblet, drinking cup",becher
בײַסן,bˈɪzən,to bite,bīzen
גוט,ɡjˈuːɑːt,good,guot
גוט,ɡjˈuːɑːt,used to signal agreement with what was just said,guot
גריבענעס,ɡɹˈiːb,gribenes,griebe
דאָלאַר,dˈɑːlɚ,(US) dollar,dollar
דזשינס,d͡ʒˈiːnz,jeans (denim trousers),jeans
היים,hˈaɪm,home,heim
וואַטשן,wˈɑːt͡ʃ,"(dialectal, New York Hasidic) to watch",watch
וואָלט,wˈoʊltə,"would, ‏זי וואָלט ליבערשט שטודירט סאָציאָלאָגיע.‎‎zi",wolta
וואַקסן,wˈɑːsən,"to grow, to wax (to grow)",wahsen
וואַרטן,wˈɔː͡ɹʔn̩,wait (delay until some event),warten
וווינען,wˈʌnən,"to live, dwell, reside",wonēn
וויי,wˈiː,"pain, woe",we
וועג,wˈɛk,way (wide path),wec
וועלט,wˈɛlt,world,welt
ווײַב,wˈɪb,"wife, woman",wīb
זאַנג,sˈæŋk,song,sanc
זינגען,sˈɪnd͡ʒən,to sing,singen
זיס,ˈɛs ˈɛzi,"sweet, cute",süezi
זעלטן,sˈɛlʔn̩,"rarely, seldom",selten
טאָן,t͡ʃˈuːɑːn,to do,tuon
טאַקסי,tˈæksi,"taxi, ‏די טאַקסי קומט אין זיבן מינוט אַרום.‎‎di taksi",taxi
טויט,tˈɑːd,(countable and uncountable) death,tōd
טויט,tˈɑːt,dead,tōt
טויט,tˈɑːt,dead,tōt
־טום,t͡ʃˈuːəm,A suffix used to derive abstract nouns: -dom.,-tuom
טוריסט,tˈʊɹɹɪst,tourist (someone who travels for pleasure),tourist
יונג,d͡ʒˈʌŋk,a youth,junc
יונג,d͡ʒˈʌŋk,young,junc
לאָנטש,lˈʌnt͡ʃ,(US) lunch,lunch
לינק,lˈɪŋk,(computing) hyperlink,link
לינק,lˈɪŋk,(computing) hyperlink,link
לעבן,lˈɛbən,"to live, to make a living; (with פֿון‎ (fun)) to live",leben
לעבן,lˈɛbən,life,leben
לעבן,lˈɛbən,"near, Synonym: בײַ‎ (bay)",leben
לעבן,lˈɛbən,"near, Synonym: בײַ‎ (bay)",leben
מאַנהעטן,mænhˈæʔn̩,"Manhattan (a borough and island in New York City, New",Manhattan
מאָניטאָר,mˈɑːnɪɾɚ,monitor (computer display),monitor
מעכטיק,mˈeɪɾɪk,powerful,mehtic
נאָמען,nˈɑːmoʊ,name,namo
ניין,nˈiːn,no,nein
נישט,nˈɪʃt,not,nicht
נישט,nˈɪʃt,no,nicht
סענדוויטש,sˈændwɪt͡ʃ,sandwich,sandwich
ענטפֿערן,ˈæntwɚʔˌn̩,"to answer, to reply, to respond",antwurten
ערשט,ˈɛɹɪst,"first, ‏דריווש דער ערשטער‎‎daryovesh der ershterDarius",ērist
ערשט,ˈɛɹɪst,"only, ‏דאָס איז ערשט אַ האַלבע אַרבעט‎dos iz ersht",ērist
פֿאָלק,vˈɑːlk,"people, folk",volk
פֿאַס,vˈæz,"barrel, cask",vaz
פֿאַר,vˈiː,"(unstressed) for, (unstressed) than, Synonyms: פֿון‎",vür
פֿאַר,vˈiː,"pro, for, in favor, supporting",vür
פֿאַרמער,fˈɑː͡ɹmɚ,"farmer (person who works the land or who keeps livestock),",farmer
פֿויל,vˈʌl,"rotten, lazy",vūl
פּרעזידענט,pɹˈɛzɪdənt,"(US) president, President",president
פֿילם,fˈɪlm,"movie, film (motion picture)",film
פֿינף,vˈiː,five,vünf
פֿלאָט,ˈæstɚɹˌɪsk fluːtˈoʊnə,navy,*flutōną
פֿעטער,ˈæstɚɹˌɪsk fˈædɚd͡ʒˌoʊ,uncle,*faderjō
פֿערשקע,fˈɜːsɪt͡ʃ,peach,pfersich
פֿרײַ,vɹˈaɪ,"free (unconstrained, not imprisoned), free (not in",vri
פֿרײַנדלעך,vɹˈɪəntlˌɪx,"friendly, Antonym: אומפֿרײַנדלעך‎ (umfrayndlekh)",vriuntlich
פֿײַן,ˈɛf,"fine, pretty",fîn
צײַט,zˈɪt,"time, age, era, times",zīt
קאָמפּיוטער,kəmpjˈuːɾɚ,computer (device),computer
קאָפּ,kˈɑːpf,(literally and figuratively) head (body part),kopf
קוועטשן,kwˈɛt͡ʃən,"to squeeze, press, pinch, 1912, Sholem Aleykhem, Oreme",quetschen
קינד,kˈɪnt,child,kint
