L2_orth,L2_ipa,L2_gloss,L2_etym
aan,ˈæn,one,ān
aan,ˈæn,"a, an",ān
aan,ˈæn,one,ān
Fink,ˈæstɚɹˌɪsk fˈɪŋk,finch,*fink
Hälper,hˈɛlpɚ,helper,helpere
ju,hˈɪuː,she,hiū
ju,hˈɪuː,feminine of die,hiū
ju,hˈɪuː,feminine of die,hiū
Mama,mˈɑːmɐ,"mother, mama",Mama
naan,nˈæn,"no, none",nān
noa,nˈɑː,no,nā
Púus,pˈoʊz,cat (Felis catus),poes
sjo,ˈæstɚɹˌɪsk baɪlˈoʊkiə,to see,*bilōkia
Tusk,tˈʌsk,"(Romelse, Strukelje) tooth",tusk
twäin,twˈiːn,two,twēne
Wieuwmoanske,wˈiːʌw,"woman, wife, female",Wieuw
älk,ˈɛlk,"each, every one",elk
älk,ˈɛlk,"each, every",elk
ätter-,ˈɛftɚ,"combining form of ätter (“after, according to”)",efter-
