L2_orth,L2_ipa,L2_gloss,L2_etym
noche,ˈæstɚɹˌɪsk nˈɔɪt,night,*noite
ydropisia,hˌaɪdɹəpˈɪʒə,"dropsy; edema, c. 1250: Alfonso X, Lapidario, f. 118v.,",hydropisia
