L2_orth,L2_ipa,L2_gloss,L2_etym
æf-,ˈæstɚɹˌɪsk ˈæb,"away, off, from, away from, ofþynċan (“to offend, to",*ab
æfre,ˈeɪ,ever,ā
æghwæþer,ˈæstɚɹˌɪsk ˈeɪwʌn,each (of two),*aiwon
ær-,ˈæstɚɹˌɪsk ˈɛɹi,"before, early, former, past, pre-, ancient, coming",*airi-
andswarian,ˈæstɚɹˌɪsk ˌændɐswɔːɹˈoʊnə,to answer,*andaswarōną
anlec,ˈæn,"respect, onlook, regard, consideration",an-
anliepig,ˈæn,"single, each, individual; separate, solitary, unique,",ān
anliepig,ˈæn,"alone, individually, solely; only",ān
arian,ˈæstɚɹˌɪsk aɪzˈɑːnə,"to show mercy to, spare, Nænegum arað leode Deniga",*aizāną
arwe,ˈɪɹ,arrow,earh
aþreotan,θɹɪˈɑːtən,"to be annoying, to be loathsome, Gospels Th. 152, 30,",thriotan
bæddel,pˈæd,"an effeminate man, hermaphrodite",pad
beag,ˈæstɚɹˌɪsk bˈɔːɡæz,"ring, arm-ring, bracelet",*baugaz
belifan,ˈæstɚɹˌɪsk baɪlˈɪbən,"to stay or remain, to continue, remain over, be left",*bilīban
beorma,ˈæstɚɹˌɪsk bˈɜːmoʊ,"yeast, leaven, the foam or head of a beer, beerhead",*bermō
beorn,bɪˈɔː͡ɹn,"(poetic) man, warrior, Biorn under beorge bordrand",biorn
bilewit,ˈæstɚɹˌɪsk baɪlˈɪwɪt,"innocent, simple, calm, gentle, merciful, gracious,",*biliwit-
blædnes,bˌiːˈɛld,"flower, blossom, fruit",blǣd
blæst,ˈæstɚɹˌɪsk blˈɛstæz,"blowing, blast, burst of wind, breeze, flame",*blēstaz
bletsian,blˈɛdsiən,"to bless, to consecrate",blēdsian
boda,ˈæstɚɹˌɪsk bˈoʊdoʊ,"messenger, prophet",*bodō
botm,ˈæstɚɹˌɪsk bˈʌtmæz,"bottom; foundation, ground, abyss",*butmaz
bræw,ˈæstɚɹˌɪsk bˌiːˈɑː͡ɹwˈaɪ,eyelid,*brǣwi
broþ,ˈæstɚɹˌɪsk bɹˈoʊ,broth,*broþ
bucca,ˈæstɚɹˌɪsk bˈʌkoʊ,he-goat,*bukkō
bydel,ˈæstɚɹˌɪsk bjˈuːdɪl,"preacher, beadle, apparitor, warrant officer",*budil
byrne,ˈæstɚɹˌɪsk bɹˈɪn,"corselet, coat of mail",*brynne
carl,kˈɑː͡ɹl,"a freeman, a man of middle rank or social class (in",karl
castenere,ˈæstɚɹˌɪsk kˈɑːsə,cabinet; chest,*kasą
catt,ˈæstɚɹˌɪsk kˈæɾʌz,cat,*kattuz
catte,ˈæstɚɹˌɪsk kˈæɾoʊ,a female cat,*kattǭ
celde,ˈæstɚɹˌɪsk kældˈɪd͡ʒoʊ,spring,*kaldijǭ
ceod,ˈæstɚɹˌɪsk kjˈuːdoʊ,pouch,*keudō
cleafa,ˈæstɚɹˌɪsk klˈɛb,"that which is cloven or separated, a cleft, chasm,",*klebô
cnæwe,ˈæstɚɹˌɪsk nˈiːz,"knowing, cognizant, conscious, aware",*knēiz
cnawelæcing,ˈæstɚɹˌɪsk sˈiːnˈɔːlkən,"acknowledgment, acknowledging",*cnāwelǣċan
cneoris,sˈiːnˈiːoʊ,"a generation, posterity, race; tribe; family",cnēo
cnif,sˈiːnˈɪf,knife,Cnīf
copian,ˈæstɚɹˌɪsk kˈɔːpɑːn,"(transitive, intransitive) to plunder; pillage; steal",*kaupōn
copp,kˈʌpə,cup; vessel,cuppa
copp,kˈʌpə,top; summit,cuppa
copp,kˈʌpə,top; summit,cuppa
cost,kˈɑːstən,"option, choice; possibility, condition, manner, way,",kostōn
cost,kˈɑːstən,"chosen, choice, tried, proven; excellent",kostōn
costian,kˈɔst,"try, tempt, prove, examine",cost
cot,hˈʌt,cottage,hut
crincgan,kɹˈɪŋɡən,Alternative form of cringan,cringan
cruc,kɹˈʌks,(rare) cross,crux
cuppe,kˈʌpə,cup,cuppa
cweccan,ˈæstɚɹˌɪsk kwækd͡ʒˈɑːnə,"(transitive) to shake, swing, move, vibrate; shake",*kwakjaną
cweman,ˈæstɚɹˌɪsk kwˌɛmɪd͡ʒˈɑːnə,"to please, satisfy, gratify, to comply with, serve",*kwēmijaną
cweme,ˈæstɚɹˌɪsk kwˈɛmɪd͡ʒˌæz,"pleasant, agreeable, acceptable, meet",*kwēmijaz
deon,ˈæstɚɹˌɪsk dæd͡ʒˈɑːnə,to suck,*dajjaną
dora,ˈæstɚɹˌɪsk djˈʊɹ,bumblebee,*durô
dreor,ˈæstɚɹˌɪsk dɹˈuːzæz,"gore, blood, Iċ his blōd āġēat, drēor on eorðan.I spilled",*dreuzaz
drepe,dɹˈɛp,"a stroke, deathblow, a slaying, a violent death",drep
dwæs,ˈæstɚɹˌɪsk dwˈɑːz,"stupid, foolish; dull",*dwās
dwæs,ˈæstɚɹˌɪsk dwˈɑːz,a clumsy imposter; a fool,*dwās
eafoþ,ɐfˈɑːl,strength,afol
earfoþe,ˈɪɹfə,"hard, difficult",ierfa
earfoþe,ˈɪɹfə,"work; labour, suffering; hardship, labour; pains; trouble;",ierfa
edlæcan,ˈɛd,"to repeat, renew, Cild swīþran chores edlǣċean þā ufranThe",ed-
eglan,ˈæstɚɹˌɪsk ɐɡlˈɪd͡ʒən,"to trouble, pain, vex, plague, ail, molest, afflict",*aglijan
elcor,ˈɛkɚ,"elsewhere; besides, except, otherwise",ekker
eorcnanstan,ˈeɪɚknən,"precious stone, pearl",eorcnan
Eotol,ɪtˈæliə,"Italy, Synonym: Italia",Italia
est,ˈæstɚɹˌɪsk ˈænstɪz,"consent, grace, favor; kindness, pleasure",*anstiz
-ettan,ˈæstɚɹˌɪsk ɐtd͡ʒˈæn,used to form verbs from nouns or adjectives (compare,*-attjan
fæman,ˈæstɚɹˌɪsk fˈeɪmɪd͡ʒən,to foam or froth,*faimijan
-fæst,ˈɛf sənt,"firm, secure, ‎ǣ (“law”) + ‎-fæst → ‎ǣfæst (“religious”),",fæst
faþe,ˈæstɚɹˌɪsk fˈɑː,"father's sister, paternal aunt",*faþǭ
faþu,ˈæstɚɹˌɪsk fˈɑː,"father's sister, paternal aunt",*faþō
fea-,ˈæstɚɹˌɪsk fˈæwæz,"little, small; poor, lacking, fēasceaft ― poor, miserable,",*fawaz
feorm,ˈæstɚɹˌɪsk fˈɜːmoʊ,"food, sustenance, provision; meal, feast, banquet,",*fermō
fiþer-,ˈæstɚɹˌɪsk fˈiː,"four, quadri-, tetra-, fiþerfeald ― four-fold, fiþerrīċe",*feþur-
flasce,ˈæstɚɹˌɪsk flˈæskə,"flask, bottle",*flaskā
flewsa,ˈæstɚɹˌɪsk flˈoʊwiz,"flow, flux, issue, bodily issue, oozing; menstrual",*flōwisô
flicorian,flɪˈoʊɡən,"to move ones wings, flap, flutter, to flicker",flēogan
foran-,fˈɔːɹən,"front, forward part, foranbodiġ ― chest, thorax, bust,",foran
forcippian,fˈɔː͡ɹ,to cut off,for-
forscyldigian,fˈɔː͡ɹ,"to make or become guilty; beguilt, criminate, condemn,",for-
frea,ˈæstɚɹˌɪsk fɹˈɔːd͡ʒ,"(poetic) lord, king, husband, 10th century, Genesis",*frawjô
freond,ˈæstɚɹˌɪsk fɹˈɪʌnd,"friend, lover",*friund
Frysa,fɹˈiːsə,"a Frisian, late 10th century, Ælfric, ""Sermon on the",Frīsa
full-,ˈæstɚɹˌɪsk fˈʊl,"full, fully, completely, entirely, fulhār ― completely",*full-
fyrhþe,ˈæstɚɹˌɪsk fˈʌrhaɪ,"forest, wooded country, game preserve, hunting ground",*furhiþi
fysan,ˈæstɚɹˌɪsk fˈʌnsɪd͡ʒən,"to hasten, make haste, prepare oneself, He ongan hine",*funsijan
gearwian,ˈæstɚɹˌɪsk ɡˌɑː͡ɹwɪd͡ʒˈɑːnə,"to prepare, to make ready",*garwijaną
gedritan,ˈæstɚɹˌɪsk dɹɪtˈɑːnə,to defecate,*drītaną
geholian,ˈæstɚɹˌɪsk hjʊlˈoʊnə,to obtain,*hulōną
gelome,ˈæstɚɹˌɪsk ɡˈɑː,"frequently, often",*ga-
genugan,nˈoʊd͡ʒə,"to be sufficient, be enough, suffice, to not lack",nōgia
gewealcan,ˈæstɚɹˌɪsk ɡˈɑː,"to go, traverse, to roll; roll together; press together",*ga-
gewiss,ˈæstɚɹˌɪsk ɡˈæwɪsˌæz,"sure (+ genitive of something), certain, particular,",*gawissaz
gewiss,ˈæstɚɹˌɪsk ɡˈæwɪsˌæz,certainty,*gawissaz
gietan,ˈæstɚɹˌɪsk ɡɛtˈɑːnə,to get,*getaną
glitnian,ˈæstɚɹˌɪsk ɡlˈɪtɪnən,"to shine, gleam, sparkle, glisten, Þæt gold glitnaþ",*glitinōn
gorettan,ˈæstɚɹˌɪsk ɡˈoː͡ɹ,"(intransitive) to let one's eyes wander.[1], Hine lǣrð",*gor-
gorian,ˈæstɚɹˌɪsk ɡˈoː͡ɹ,"to gaze, look.[1], Swylċe ēac be ðām miċelum muntum",*gor-
grætan,ɡɹˈeɪzən,"to weep, cry, to bemoan, lament, bewail, to deplore",grāzen
grama,ˈæstɚɹˌɪsk ɡɹˈæm,"anger, rage, wrath, indignation, fury; trouble, demonic",*gramô
great,ˈæstɚɹˌɪsk ɡɹˈɔːɾæz,"great, massive, tall, thick; stout, coarse",*grautaz
grietu,ˈæstɚɹˌɪsk ɡɹˈɔːɾi,"greatness, size",*grautį̄
grisan,ˈæstɚɹˌɪsk ɡɹˈɪsən,"(intransitive) to shudder, to feel horror, to dread,",*grīsan
-had,ˈæstɚɹˌɪsk hˈeɪdʌz,"forming nouns of condition or quality, from nouns or",*haiduz
hamelian,ˈæstɚɹˌɪsk hˌæmɐlˈoʊnə,to mutilate,*hamalōną
-heald,ˈæstɚɹˌɪsk hˈæl,"bent; inclined toward, tending toward; sloping toward,",*halþaz
heardheort,hˈɜːd,hardhearted,heard
-heort,ˈæstɚɹˌɪsk hˈɜːɾæz,"-hearted, ‎ċeald (“cold”) + ‎-heort → ‎ċealdheort (“coldhearted”),",*-hertaz
hieran,hˈiəɹə,"to hear, (with dative) to obey, (with dative) to listen",hera
hincian,ˈæstɚɹˌɪsk hɪŋkˈɑːnə,"to limp, hobble",*hinkaną
hired,ˈæstɚɹˌɪsk hˈɪwɔːɹˌæd,"family, household, retinue, company, brotherhood",*hīwarād
hogg,hˈɑːɡvə,"hog, especially a castrated male (family Suidae)",hǫggva
hosp,ˈæstɚɹˌɪsk hˈʌspæz,"reproach, contempt, contumely, insult, blasphemy",*huspaz
hringan,ˈæstɚɹˌɪsk hɹˌɪŋɡɪd͡ʒˈɑːnə,(transitive and intransitive) to ring (make a ringing,*hringijaną
hringan,ˈæstɚɹˌɪsk hɹˌɪŋɡɪd͡ʒˈɑːnə,to surround,*hringijaną
hringan,ˈæstɚɹˌɪsk hɹˌɪŋɡɪd͡ʒˈɑːnə,to surround,*hringijaną
hwelian,ˈæstɚɹˌɪsk ˈeɪt͡ʃwˈiːl,"(of a boil or sore) to form pus; come to a head, (of",*hwele
hwicce,ˈæstɚɹˌɪsk ˈɛs kjˈuː,chest; box,*(s)kew-
hyht,ˈæstɚɹˌɪsk hˈuːɾɪz,hope,*huhtiz
hyrdel,ˈæstɚɹˌɪsk hˈɜːdɪl,a frame made of intertwined twigs or bars; hurdle,*hurdil
ielde,ˈæstɚɹˌɪsk ˈɔːldɪz,"(plural only) men, 10th century (manuscript date),",*aldīz
ierfe,ˈæstɚɹˌɪsk ˈɑː͡ɹbaɪ,"inheritance, cattle, livestock, property[1]",*arbī
iewan,ˈæstɚɹˌɪsk ˌɔːd͡ʒɪd͡ʒˈɑːnə,"to show, to appear",*augijaną
-iht,ˈæstɚɹˌɪsk ˈaɪhtæz,"having, bearing, possessing; occasionally causes i-mutation",*-ihtaz
iw,ˈæstɚɹˌɪsk ˈaɪhwæz,yew (tree),*īhwaz
-lac,lˈæk,noun suffix denoting activity (compare Modern English,lāc
lacu,lˈɑːkə,"pool, pond, expanse of water, lake, stream, watercourse",laca
-læcan,ˈæstɚɹˌɪsk lˈeɪkɪd͡ʒən,"verbal suffix (combining form) denoting action, process",*laikijan
læcan,ˈæstɚɹˌɪsk lˌeɪkɪd͡ʒˈɑːnə,"to move quickly, spring, leap, whip, flicker (as a",*laikijaną
lareow,ˈiːɑːw,teacher,þēow
lec,ˈæstɚɹˌɪsk lˈɑːkɪz,"look, regard, sight",*lōkiz
lecgan,ˈæstɚɹˌɪsk lˈæɡd͡ʒən,"to put or place, Hē leġde his sċēatcodd on þone bēod.",*laggjan
-lic,ˈæstɚɹˌɪsk lˈɪkæz,adjective-forming suffix meaning 'like' or 'relating,*-līkaz
liefan,ˈæstɚɹˌɪsk lˈɔːbɪd͡ʒən,"(transitive) to give leave; grant; allow; consent,",*laubijan
liefan,ˈæstɚɹˌɪsk lˈɪjuːbˌɪd͡ʒən,(intransitive) to be dear or pleasant; delight,*liubijan
liefan,ˈæstɚɹˌɪsk lˈɪjuːbˌɪd͡ʒən,(intransitive) to be dear or pleasant; delight,*liubijan
line,ˈæstɚɹˌɪsk lˈiːnoʊ,"line, late 9th century, King Alfred's translation of",*līnǭ
-ling,lˈæŋ," adverbial suffix denoting direction, state or position,",lang
-ling,lˈæŋ," suffix used in forming personal nouns, dēorling ―",lang
-ling,lˈæŋ," suffix used in forming personal nouns, dēorling ―",lang
loppestre,lˈoʊkʌstə,lobster,locusta
Lunden,lˈʌndiːn,"London, late 10th century, Ælfric, ""Sermon on the Efficacy",Llundein
lysu,ˈæstɚɹˌɪsk lˈæsɪwə,an evil deed,*lasiwą
lysu,ˈæstɚɹˌɪsk lˈæsɪwə,"evil; base, corrupt, false",*lasiwą
mæger,ˈæstɚɹˌɪsk mˈæɡɚ,meager; lean,*magr
mæscre,ˈæstɚɹˌɪsk mˈæskɹoʊ,"mesh, spot, blemish",*maskrǭ
magian,mˈæɡən,to prevail,magan
malscrung,ˈæstɚɹˌɪsk mˈælskɹiən,"bewitching, fascination",*malscrian
mamrian,ˈæstɚɹˌɪsk meɪmɹˈoʊnə,"to think out, design, to reflect upon a matter; to",*maimrōną
mapulder,mˈæpʌldɚ,maple,mapulder
maþa,ˈæstɚɹˌɪsk mˈɑː,worm; maggot,*maþô
middangeard,ˈæstɚɹˌɪsk mˈɪd͡ʒɐɡˌɑː͡ɹdæz," The world, (especially paganism) Midgard, Middle Earth,",*midjagardaz
mimor,ˈæstɚɹˌɪsk mˈɪmɚ,"mindful, existing in the memory or mind, known",*mimr
mimorian,ˈæstɚɹˌɪsk mɪmɹˈoʊnə,"to remember, keep in the mind or memory, to commemorate",*mīmrōną
mis-,ˈæstɚɹˌɪsk mˈɪsə,"bad, badly, wrong, wrongly, lack or failure",*missa-
missan,ˈæstɚɹˌɪsk mˌɪsɪd͡ʒˈɑːnə,"to miss (+ genitive), to not notice something (+ dative)",*missijaną
