L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
이ᄉᆞᆺ밥,/isʰɒt̚p͈a̠p̚/,food given by a person who has moved to greet neighbors.,,
이까,/ik͈a̠/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",,
이디,/idi/,here,,
이멩이,/ime̞ŋi/,"forehead, Synonyms: 이멍 (imeong), 임뎅이 (imdeng-i)",,
이수매,/isumæ/,a two year-old horse,,
이시다,/iʃida̠/,to be (in a place); to exist,,
이왁,/iwa̠k̚/,"narrative, story, tale, talk",,
이월,[iwəɭ],February,,
이틀,/itʰɨɭ/,two days,,
인간,/inɡa̠n/,"man, humanity",,
일,/il/,"work, job, business, matter, affair, concern",,
일,/il/,"one, Synonym: ᄒᆞ나 (hawna)",,
일,/il/,"one, Synonym: ᄒᆞ나 (hawna)",,
일끔,/iɭk͈ɯm/,"all, everything",,
일뤠,/iɭɭwe̞/,seven days,,
일본,/iɭbo̞n/,Japan,,
일천,/iʎt͡ɕʰən/,all; every; all kinds of,,
일홈,/iɾɦo̞m/,"name (a word used to refer to or address an animal, object, phenomenon, etc., to distinguish it from others)",,
입중,/ip̚t͡ɕ͈uŋ/,philtrum,,
자치,/t͡ɕa̠t͡ɕʰi/,cockroach,,
작반,/t͡ɕa̠k̚p͈a̠n/,"board, plank",,
잔치,/t͡ɕa̠nt͡ɕʰi/,feast; party,,
잣,⫽t͡ɕas⫽,long stone wall,,
저,/t͡ɕə/,(determiner) that,,
저디,/t͡ɕəɡi/,over there,,
저을,/t͡ɕəɨɭ/,winter,,
전상,⫽t͡ɕənsaŋ⫽,fortune; destiny; said to be governed by the goddess,,
젊다,[t͡ɕəmt͈a̠],young; youthful,,
정,/t͡ɕəŋ/,sutra,,
정지,/t͡ɕəŋd͡ʑi/,kitchen,,
제벱,/t͡ɕe̞be̞p̚/,"pretty, fairly, quite, considerably",,
제비생이,/t͡ɕe̞bisʰæŋi/,swallow,,
제주말,⫽t͡ɕet͡ɕumal⫽,the Jeju language,,
제주사름,/t͡ɕe̞d͡ʑusaɾɨm/,Jeju people,,
제집,/t͡ɕe̞d͡ʑip̚/,"(Seogwipo, offensive or archaic) woman, girl, (Seogwipo,",,
젯,/t͡ɕe̞t̚/,milk (of mammals),,
졍찰,/t͡ɕjəŋt͡ɕʰa/,"police, a police officer",,
조랑내,/t͡ɕo̞ɾa̠ŋnæ/,small downtown,,
조선,/t͡ɕo̞sən/,"(historical) Joseon, (rare) Korea, (rare) North Korea",,
조선시대,/t͡ɕo̞sənʃidæ/,"(historical) Joseon, an old dynasty on the Korean peninsula",,
조쟁이,/t͡ɕo̞d͡ʑæŋi/,"(vulgar) penis, dick, cock",,
족은아방,/t͡ɕo̞ɡɨna̠ba̠ŋ/,paternal uncle (father's married younger brother),,
족은어멍,/t͡ɕo̞ɡɨnəməŋ/,maternal uncle (mother's married younger brother),,
졸바로,/t͡ɕo̞ɭp͈a̠ɾo̞/,"straight, upright",,
종이,/t͡ɕo̞ŋi/,paper,,
좋다,/t͡ɕo̞tʰa̠/,"to be good, to be amiable",,
좋다,/t͡ɕo̞tʰa̠/,to recover,,
주인공,/t͡ɕuinɡo̞ŋ/,"protagonist, leading character, hero, heroine",,
줄ᄃᆞᆼ길락,/t͡ɕuɭdɒŋɡiɭɭa̠k̚/,tug of war,,
줌칫,/t͡ɕumt͡ɕʰit̚/,abruptly; suddenly,,
쥉이헤치,/t͡ɕwe̞ŋiɦe̞t͡ɕʰi/,(astrology) The year of the rat,,
지,/t͡ɕi/,you (formal),,
지주,[t͡ɕid͡ʑu],(Seogwipo) Jeju (an island and province of South Korea),,
지집,/t͡ɕid͡ʑip̚/,"(disrespectful or archaic) woman, girl, (disrespectful",,
지집아의,/t͡ɕid͡ʑiba̠i/,girl,,
지침,/t͡ɕit͡ɕʰim/,cough,,
지피,/t͡ɕipʰi/,deeply; profoundly,,
지피,/t͡ɕipʰi/,depth,,
질헤늙다,/t͡ɕiɾɦe̞nɨk̚da̠/,"To be very old for the age
그 사름은 무신 따문에 질헤늙엇수과?geu sareum-eun musin ttamun-e jirheneug-eossugwaFor what reason did this person get old?",,
짐끼,/t͡ɕimk͈i/,kimchi,,
짐승,/t͡ɕimsɨŋ/,"beast, animal",,
집,/t͡ɕip̚/,"house, nest",,
집가제,/t͡ɕip̚k͈a̠d͡ʑe̞/,eaves,,
채,/t͡ɕʰæ/,"car, 난 채가 싯수다.Naneun chaega sitsudaI have a car.",,
채,/t͡ɕʰæ/,houses,,
채,/t͡ɕʰæ/,houses,,
처왐,/t͡ɕʰəwa̠m/,the first time,,
천지만지,/t͡ɕʰəɲd͡ʑima̠ɲd͡ʑi/,"very, greatly",,
천징,/t͡ɕʰəɲd͡ʑiŋ/,(medicine) asthma,,
첵,/t͡ɕʰek̚/,book,,
쳇,/t͡ɕʰe̞t̚/,"first; initial, 쳇 번짜chet beonjjathe first item",,
초싱ᄃᆞᆯ,/t͡ɕʰo̞ɕʰiŋt͈ɒɭ/,"crescent, new moon",,
총뽀롱이,/t͡ɕʰo̞ŋp͈o̞ɾo̞ŋi/,bullet; shot,,
축하헴수다,[t͡ɕʰukʰa̠ɦe̞msuda̠],congratulations!,,
췌,/t͡ɕʰwe̞/,candle,,
칠뤌,/t͡ɕʰiɭɭwəɭ/,July,,
칠수매,/t͡ɕʰiɭsumæ/,a seven year-old horse,,
칠월,[t͡ɕiɾwəɭ],July,,
콥,/kʰo̞p̚/,beef oil,,
콥대산이,/kʰo̞p̚t͈æsa̠ni/,garlic,,
쿠세,/kʰuse̞/,habit,,
쿨,/kʰuɭ/,grass,,
큰아방,/kʰɨna̠ba̠ŋ/,paternal uncle (father's older brother),,
큰어멍,/kʰɨnəməŋ/,maternal uncle (mother's older brother),,
탐라국,/tʰa̠mna̠ɡuk̚/,Tamna (ancient Korean kingdom who ruled Jeju Island),,
통시,/tʰo̞ŋʃi/,toilet,,
퉤끼,/tʰwe̞k͈i/,"hare, rabbit, coney, bunny",,
튼봉ᄉᆞ,/tʰɨnbo̞ŋsʰɒ/,(derogatory) blind fool,,
팔수매,/pʰa̠ɭsumæ/,an eight year-old horse,,
팔월,[pʰa̠ɭɭwəɭ],August,,
펜안ᄒᆞ다,/pʰe̞na̠nɦɒda̠/,"comfortable, relaxed, easy, calm",,
펜안ᄒᆞ우꽈,/pʰenanhɒuk͈wa/,"How are you?, Hello!",,
풍력단지,/pʰuŋnjək̚t͈a̠nd͡ʑi/,wind power plant,,
하다,/ha̠da̠/,to be many,,
하르바님,/ha̠ɾɨba̠nim/,"(honorific) grandfather
Synonym: 하르방 (hareubang)",,
하시,[ha̠ʃi],chopsticks,,
한국,/ha̠nɡuk̚/,"Korea, South Korea",,
한국말,[ha̠nɡuŋma̠ɭ],the Korean language,,
한국사름,/ha̠nɡuks͈a̠ɾɨm/,Korean people,,
한라산,/ha̠ɭɭa̠sa̠n/,"Mount Halla, Hallasan (a mountain in Jeju, South Korea)",,
할망,/ha̠ɭma̠ŋ/,grandmother,,
할이,/ha̠ɾi/,"(finance) discount, reduction",,
함박눈,/ha̠mba̠ŋnun/,large snowflakes,,
해섬,/hæːsʰəm/,"sea cucumber, Synonym: 미 (mi)",,
헙개미,/həp̚k͈ɛmi/,bran,,
헤양ᄒᆞ다,/he̞ːja̠ŋhɒda̠/,(to be) pure white,,
헤치,[he̞t͡ɕʰi],Chinese zodiac sign,,
호렝이,/ho̞ɾe̞ŋi/,"tiger, Synonym: 범 (beom)",,
홀아방,/ho̞ɭɭa̠ba̠ŋ/,widow (a man whose wife has died and who has not remarried),,
홀어멍,/ho̞ɭɭəməŋ/,widow (a woman whose husband has died and who has not,,
홍압,/ho̞ŋa̠p̚/,mussel (shellfish),,
활동사진,[ɸwa̠ɭt͈o̞ŋsʰa̠d͡ʑin],a movie,,
훍다,/huːk̚t͈a̠/,(to be) thick,,
훤씬,/hwənɕ͈in/,much more or less (than normal); a lot; long (before,,
흑,/hɨk̚/,"earth, soil",,
흑벡,/hɨkp͈e̞k̚/,earthen soil,,
