L2_orth,L2_ipa,L2_gloss,L2_etym
అబ్బ,ˈæbə,"father, పోయి నీయబ్బతో చెప్పు. ― pōyi nīyabbatō ceppu.",abba
కారు,kˈɑː͡ɹ,"car, season, time of the year.",car
కారు,kˈɑː͡ɹ,black or jet black.,car
కారు,kˈɑː͡ɹ,"drop, run out, run in drops, trickle.",car
టాక్సీ,tˈæksi,taxi,taxi
పప్ప,pˈɑːpə,"Papa, father., (vulgar, anatomy) vulva of woman.",papa
పప్ప,pˈɑːpə,"Papa, father., (vulgar, anatomy) vulva of woman.",papa
పాము,tɛlˈuːɡuː ˈɪŋɡlɪʃ dˈɪkʃənˌɛɹi,To smear or rub.,Telugu-English Dictionary
బస్సు,bˈʌs,bus (a motor vehicle for transporting large numbers,bus
బిల్లు,bˈɪl,"bill (a written note of goods sold, services rendered,",bill
