L2_orth,L2_ipa,L2_gloss,L2_etym
cara,kˈæɹiː,"friend, coscc carat ― a friend's advice, relative",carae
gilla,ɡˈɪldɚ,"youth (young man) (of an age to bear arms), Dauid in",gildr
maigden,ˈɛm d͡ʒˈiːdˈɛn,"maiden, virgin",mæġden
spled,plˈɛɡə,"sport, play, boasting, exaggeration; flattery",pleġa
