L2_orth,L2_ipa,L2_gloss,L2_etym
Afirika,ˈæfɹɪkə,Africa (continent),Africa
ambulera,ʌmbɹˈɛlə,umbrella,umbrella
anyezi,ˈʌniənz,onion(s),onions
bafa,bˈæθ,bathroom,bath
baibulo,bˈaɪbəl,Bible,Bible
banki,bˈæŋk,bank (financial institution),bank
bedi,bˈɛd,"bed, Synonym: kama",bed
beseni,bˈeɪsən,basin (bowl for washing),basin
bode,bˈɑːdi,body of a lorry,body
buku,bˈʊk,book,book
chinji,t͡ʃˈeɪnd͡ʒ,change (small denominations of money),change
chipatala,t͡ʃˌɪpɐtˈɑː͡ɹɹə,hospital,chipatara
Chipwitikizi,pˌoː͡ɹt͡ʃəɡˈiːz,the Portuguese language,Portuguese
chitokosi,t͡ʃˈɪɾəkˌɪsi,"prison cell, holding cell",chitokisi
Disembala,dᵻsˈɛmbɚ,December,December
doko,dˈɑːk,harbor or landing place for boats,dock
dokotala,dˈɑːktɚ,(medical) doctor,doctor
dothi,dˈɜːt,soil,dirt
Edzi,ˈeɪdz,AIDS,AIDS
Epulo,ˈeɪpɹəl,April,April
Febuluwale,fˈɛbɹuːˌɛɹi,February,February
fosholo,fəʃˈoːɹoʊ,shovel,foshoro
galimoto,ɡˈɑː͡ɹɹi,car,gari
golide,ɡˈoʊld,gold,gold
holide,hˈɑːlɪdˌeɪ,"holiday (day on which a festival is observed), holiday",holiday
inki,ˈɪŋk,ink,ink
Januwale,d͡ʒˈænjuːˌɛɹi,January,January
jekete,d͡ʒˈækɪt,jacket,jacket
Julaye,d͡ʒuːlˈaɪ,July,July
Juni,d͡ʒˈuːn,June,June
kalaliki,klˈɜːk,clerk,clerk
kandulo,kˈændəl,candle,candle
katekisima,kˈæɾɪt͡ʃˌɪzəm,catechism,catechism
kiyi,kˈiː,key,key
Lamulungu,tsˈɪkuː lˌæ mjˈʊləŋɡˌuː,"Sunday, Synonym: Lasabata",tsiku la Mulungu
magetsi,mˈæɡɛtsi,"electric light(s), electricity",magetsi
Malichi,mˈɑː͡ɹt͡ʃ,March,March
Mangalande,ˈɪŋɡlənd,"England, or more generally, the United Kingdom",England
Meyi,mˈeɪ,May,May
miniti,mˈɪnɪt,minute (unit of time),minute
moni,mˈɔː͡ɹnɪŋ,hello!,morning
Novembala,noʊvˈɛmbɚ,November,November
Nyasalande,naɪˈeɪzəlɐnd,(historical) Nyasaland,Nyasaland
nyuzi,nˈuːz,newspaper,news
ofesi,ˈɑːfɪs,office,office
Ogasiti,ˈɔːɡəst,August,August
Okutobala,ɑːktˈoʊbɚ,October,October
poto,pˈɑːt,pot,pot
sadulo,sˈædəl,saddle,saddle
Sepitembala,sɛptˈɛmbɚ,September,September
shopo,ʃˈɑːp,workshop,shop
sitolo,stˈoː͡ɹ,"shop, store",store
sopo,sˈoʊp,soap,soap
tawuni,tˈaʊn,"town, city (urban settlement)",town
tchalitchi,t͡ʃˈɜːt͡ʃ,(Christianity) church,church
tchipa,unknown option -- c,"be cheap, be inexpensive",-chipa
Theba,tˈɛbə,"(dated, colloquial) South Africa, Synonym: Wenela",TEBA
tiyi,tˈiː,tea,tea
tomato,təmˈeɪɾoʊ,tomato,tomato
ulesi,jˈuː,laziness,u-
uvuni,ˈʌvən,oven,oven
wailesi,wˈaɪɚləs,radio,wireless
Wenela,dˌʌbəljˌuːˌɛnˌɛlˈeɪ,"(dated, colloquial) South Africa, Synonym: Theba",WNLA
windo,wˈɪndoʊ,"window, Synonym: zenera",window
