L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
אלעא,/ʔɛlʕɑʔ/,(anatomy) rib,,
אלפא,/ʔɛlpɑʔ/,"ship, boat, galley",,
אלפא,/ʔɛlpɑʔ/,Greek letter Α,,
אלפא,/ʔɛlpɑʔ/,thousand,,
אמא,/ʔɛmɑʔ/,"mother, בראשית רבה ע, טז, [כט, יז] ""וְעֵינֵי לֵאָה",,
אמינא,/ʔæminaʔ/,constant,,
אמינתא,/ʔæmintaʔ/,constant,,
אמירא,/ʔamirɑʔ/,commander,,
אמרא,/ʔɛmrɑʔ/,lamb,,
אמרא,/ʔɛmrɑʔ/,(astrology) Aries,,
אסטוא,/ʔɛstˤwɑʔ/,portico,,
אסטומכא,/ʔɛstˤomkɑʔ/,(anatomy) stomach,,
אסטרטיוטא,/ʔɛstˤratˤjotˤɑ(ʔ)/,soldier,,
אסיתא,/ʔɑsitɑ/,"physician, midwife",,
אסכולא,/ʔɛskoleʔ/,"school, knowledge, teaching",,
אסכימא,/ʔɛskemɑʔ/,"form, figure, shape, appearance, attire, dress, garb,",,
אסכמא,/ʔɛskemɑʔ/,"form, figure, shape, appearance, attire, dress, garb,",,
אספוגא,/ʔɛspoɡɑʔ/,sponge,,
אף,/ʔɑp/,"and, also, as well, too, truly, indeed, yea, with",,
אפא,/ʔapeʔ/,"face, countenance",,
אפדנא,/ʔɑpadnɑʔ/,"palace, citadel",,
אפיסקופא,/ʔɛpisqopɑʔ/,bishop,,
ארדכלא,/ʔardeklɑʔ/,architect,,
ארזא,/ʔarzɑʔ/,cedar,,
ארזפתא,/ʔarzaptɑʔ/,"hammer, mallet",,
אריא,/ʔarjɑʔ/,lion,,
אריא,/ʔarjɑʔ/,(astrology) Leo,,
אריותא,/ʔarjotɑʔ/,lioness (female lion),,
אריותא,/ʔarjotɑʔ/,"lions, lionesses",,
אריכא,/ʔærikaʔ/,long,,
אריכתא,/ʔæriktaʔ/,long,,
אריסא,/ʔăriːsɑ/,tenant farmer,,
ארישא,/ʔăriːʃɑ/,"alternative form of אֲרִיסָא‎ (ʾărīsā, “tenant farmer”)",,
ארם,/ʔɑrɑm/,(biblical) Aram,,
ארנבא,/ʔarnbɑʔ/,rabbit,,
אשכתא,/ʔɛʃktɑʔ/,(anatomy) testicle,,
אתמלי,/ʔɛtmɑlj/,yesterday,,
אתרא,/ʔatrɑʔ/,"country, region, province, place",,
ב־,/b-/,in,,
בבתא,/bɑbtɑʔ/,(anatomy) pupil (of the eye),,
בדל,/bdæl/,"to distinguish, to separate",,
בזא,/bɛzɑʔ/,"(anatomy) nipple, teat",,
בזא,/bɛzɑʔ/,"hawk, falcon",,
בטן,/btˤɛn/,"to conceive, to bear children",,
בטנא,/batˤnɑʔ/,"pregnancy, conception",,
בינת,/bajnɑt/,"between, among",,
ביעתא,/bajʕtɑʔ/,egg,,
בישא,/biʃaʔ/,"wrong, evil",,
בישתא,/biʃtɑʔ/,"evil, wickedness",,
בישתא,/biʃtɑʔ/,"wrong, evil",,
בלוטא,/balutˤɑʔ/,acorn,,
בליא,/blajaʔ/,"worn out, old",,
בליעא,/bliʕaʔ/,swallowed,,
בליעתא,/bliʕtaʔ/,swallowed,,
בליתא,/blajtaʔ/,"worn out, old",,
בלעא,/blɑʕɑʔ/,swallowing,,
בנא,/bnaʔ/,"to build, to construct, to erect",,
בניא,/banɑjɑʔ/,"builder, founder",,
בניא,/banɑjɑʔ/,sons,,
בנתא,/bnɑtɑʔ/,daughters,,
בסימא,/bæsimaʔ/,pleasant,,
בסימותא,/basimutɑʔ/,pleasantness,,
בסימתא,/bæsimtaʔ/,pleasant,,
בסמא,/bsɑmɑʔ/,"pleasure, delight, luxury",,
בסמא,/bsɑmɑʔ/,incense,,
בסמא,/bsɑmɑʔ/,perfumer,,
בעירא,/bʕirɑʔ/,"domesticated animals, beasts of burden",,
בעלא,/baʕlɑʔ/,"lord, master, head of household, husband",,
בעלדבבא,/bʕɛldbɑbɑʔ/,enemy,,
בצירא,/bsˤiraʔ/,less,,
בצירתא,/bsˤirtaʔ/,less,,
בקא,/bɑqɑʔ/,gnat,,
בקא,/bɑqɑʔ/,"to examine, to consider, to investigate",,
בקרא,/baqrɑʔ/,"drove, herd of animals",,
בקרא,/baqrɑʔ/,"herdsman, cowherd",,
ברא,/brɑː/,"son, child",,
ברא,/brɑː/,to create,,
ברונא,/bronɑʔ/,little son,,
ברותא,/b(ə)roθɑ/,"cypress, juniper",,
בריכא,/brikaʔ/,blessed,,
בריכתא,/briktaʔ/,blessed,,
בריתא,/bɛritɑʔ/,"street, road",,
ברם,/bram/,"but, however, nevertheless",,
ברקא,/barqɑʔ/,lightning,,
בשילא,/bʃilaʔ/,cooked,,
בשילתא,/bʃiltaʔ/,cooked,,
בתולא,/btulɑʔ/,virgin,,
בתולא,/btulɑʔ/,(astrology) Virgo,,
בתולותא,/btulutɑʔ/,virginity,,
בתר,/bɑtar/,after,,
בתרכן,/bɑtarkɛn/,"afterwards, following",,
גביא,/ɡabɑjɑʔ/,"exactor, tax collector",,
גבינא,/ɡbinɑʔ/,(anatomy) eyebrow,,
גברא,/ɡabrɑʔ/,"man, husband",,
גברותא,/ɡabrutɑʔ/,"power, force, vigour",,
גבתא,/ɡbɛtɑʔ/,cheese,,
גהנא,/ɡehanɑʔ/,hell,,
גהנא,/ɡehanɑʔ/,"Gehenna, Hell",,
גוא,/ɡawɑʔ/,"(anatomy) belly, innards, viscera",,
גודא,/ɡudɑʔ/,"company, rank, choir",,
גוחכא,/ɡuħkɑʔ/,laughter,,
גולתא,/ɡultɑʔ/,"cloak, cover",,
גושמא,/ɡuʃmɑʔ/,(anatomy) body,,
גזורתא,/ɡzurtɑʔ/,circumcision,,
גזתא,/ɡɛztɑʔ/,"wool, fleece",,
גחיכא,/ɡħikaʔ/,"laughable, ridiculous",,
גחיכתא,/ɡħiktaʔ/,"laughable, ridiculous",,
גידא,/ɡjɑdɑʔ/,"(anatomy) nerve, tendon, sinew",,
גיסא,/ɡajsɑʔ/,"foray, raid",,
גיסא,/ɡajsɑʔ/,"robber, bandit, pirate",,
גלדא,/ɡɛldɑʔ/,"(anatomy) skin, hide",,
גלידא,/ɡlidɑʔ/,ice,,
גמורתא,/ɡmurtɑʔ/,coal,,
גמלא,/ɡamlɑʔ/,camel,,
גמלא,/ɡamlɑʔ/,cameleer,,
גנבא,/ɡanɑbɑʔ/,thief,,
גנבתא,/ɡanɑbtɑʔ/,thief,,
גריצתא,/ɡrisˤtɑʔ/,"cake, loaf",,
גרמא,/ɡarmɑʔ/,(anatomy) bone,,
ד־,/d-/,"of
Kaddish
‏וְיִתְנַשֵּׂא וְיִתְהַדָּר וְיִתְעַלֶּה וְיִתְהַלָּלשְׁמֵהּ דְקֻדְשָׁא בְּרִיךְ הוּא.‎‎And extolled and honored, adored and laudedbe the name of the Holy One, blessed be He.
בראשית רבה ע, טז
[כט, יז] ""וְעֵינֵי לֵאָה רַכּוֹת"", אֲמוֹרָאֵיהּ דְּרַבִּי יוֹחָנָן תִּרְגֵּם קוֹדְמוֹי: וְעֵינֵי לֵאָה הֲווֹ רַכִּיכִין, אֲמַר לֵיהּ: עֵינוֹהִי דְּאִימָּךְ הֲווֹ רַכִּיכִין
Talmud Bavli, Khagiga 2a
ואיבעית אימא לעולם כדאמרי מעיקרא ודקא קשיא לך הא דרבינא לא קשיא",,
ד־,/d-/,that,,
ד־,/d-/,"who, which, that, what
‏מַאי דִּכְתִיב‎may di-khtivwhat [is the meaning of] what is written
a. 500 C.E., Babylonian Talmud, Chagigah 2a:
‏ואיבעית אימא לעולם כדאמרי מעיקרא ודקא קשיא לך הא דרבינא לא קשיא‎And if you wish, say: Actually, it is what we said initially, and as for that which poses a difficulty to [the opinion] of Ravina, it's not difficult.",,
דאבתא,/deʔbtɑʔ/,wolf,,
דבבא,/dɛbɑbɑʔ/,fly,,
דבורתא,/dɛbortɑʔ/,bee,,
דבחא,/dɛbħɑʔ/,sacrifice,,
דברא,/dabrɑʔ/,"country, countryside",,
דבשא,/dɛbʃɑʔ/,honey,,
דדא,/dɑdɑʔ/,uncle,,
דדתא,/dɑdtɑʔ/,aunt,,
דוחנא,/duħnɑʔ/,millet,,
דויד,/dawid/,(biblical) David,,
דוכא,/dukɑʔ/,place,,
דוכרנא,/dukrɑnɑʔ/,"remembrance, commemoration",,
דוכתא,/duktɑʔ/,place,,
דולא,/dawlɑʔ/,bucket,,
דולא,/dawlɑʔ/,(astrology) Aquarius,,
דונבא,/dunbɑʔ/,"tail, end",,
דונבתא,/dunbtɑʔ/,"tail, end",,
דחילא,/dħilaʔ/,"terrible, frightening",,
דחילתא,/dħiltaʔ/,"terrible, frightening",,
דחלתא,/dɛħltɑʔ/,"fear, dread",,
דחשא,/daħʃɑʔ/,attendant,,
דיל־,/dil-/,"of, belonging to",,
דין,/dejn/,yet,,
דין,/dejn/,"yet, but, however",,
דינא,/dinɑʔ/,"judgement, sentence",,
דינא,/dinɑʔ/,judge,,
דירא,/dajrɑʔ/,"dwelling, habitation",,
דירא,/dajrɑʔ/,"dweller, inhabitant",,
דכיא,/dækjaʔ/,"clear, clean, pure",,
דכיתא,/dkitaʔ/,"clear, clean, pure",,
דלקא,/dalqɑʔ/,"flame, fire, torch",,
דמא,/dmɑʔ/,blood,,
דמא,/dmɑʔ/,"to liken, to compare, to resemble",,
דמא,/dmɑʔ/,"to liken, to compare, to resemble",,
דמיא,/dmajɑʔ/,"price, value",,
דמיכא,/dmikaʔ/,asleep,,
דמיכתא,/dmiktaʔ/,asleep,,
דמכא,/dmɑkɑʔ/,sleeping,,
דמן,/dman/,whose,,
דמעתא,/dɛmʕtɑʔ/,tear (drop of water),,
דנחא,/dɛnħɑʔ/,"sunrise, dawn",,
דפא,/dapɑʔ/,"page, board, tablet",,
דקוקא,/dɑqoqɑʔ/,pestle,,
דקלת,/dɪqlæt/,Tigris,,
דקנא,/diqnɑʔ/,"beard, (anatomy) chin",,
דקקא,/dqɑqɑʔ/,crushing,,
דרגא,/darɡɑʔ/,"stairway, step",,
דרדרא,/dardrɑʔ/,"thistle, thorn",,
דרמסוק,/dærmsuq/,Damascus,,
דרתא,/dɑrtɑʔ/,"atrium, court",,
הא,/hɑʔ/,behold!,,
הדא,/hɑdeʔ/,this,,
הדמא,/hadɑmɑʔ/,"(anatomy) limb, member",,
הו,/hu/,"he, it",,
הוננא,/hæwnanaʔ/,"smart, prudent",,
הוננתא,/hæwnantaʔ/,"smart, prudent",,
הי,/hi/,"she, it",,
הידין,/hɑjdejn/,"then, afterwards",,
היכלא,/heːxlɑ/,"temple, palace",,
הימנותא,/hajmɑnutɑʔ/,"faith, belief",,
הכנא,/hɑkanɑʔ/,"thus, so",,
הלין,/hɑlejn/,these,,
הנא,/hɑnɑʔ/,this,,
וי,/wɑj/,"woe!, alas!",,
ועדא,/waʕdɑʔ/,appointment,,
זגוגיתא,/zɡuɡitɑʔ/,glass (substance),,
זמרא,/zmɑrɑʔ/,"singing, music",,
זמרא,/zmɑrɑʔ/,"singer, musician",,
זמרתא,/zamɑrtɑʔ/,"singer, musician",,
זנא,/znɑʔ/,"type, kind",,
זנא,/znɑʔ/,"to fornicate, to commit adultery",,
זעורא,/zʕoraʔ/,"small, little, insignificant",,
זעורתא,/zʕortaʔ/,"small, little, insignificant",,
זקיפא,/zqipaʔ/,"erected, elevated",,
זקיפתא,/zqiptaʔ/,"erected, elevated",,
זקר,/zqær/,to weave,,
זקתא,/zɛqtɑʔ/,"goad, spur",,
זרועא,/zɑruʕɑʔ/,sower,,
זרניכא,/zarnikɑʔ/,orpiment,,
זרעא,/zarʕɑʔ/,seed,,
זרתא,/zartɑʔ/,span (of the hand),,
חארא,/ħɛʔraʔ/,"free, liberated",,
חארתא,/ħɛʔrtaʔ/,"free, liberated",,
חביבא,/ħæbibaʔ/,"beloved, dear",,
חביבתא,/ħæbibtaʔ/,"beloved, dear",,
חבלא,/ħablɑʔ/,"rope, cord",,
חבלא,/ħablɑʔ/,travail,,
חבלא,/ħablɑʔ/,"injury, damage, corruption",,
חבלא,/ħablɑʔ/,destroyer,,
חבננא,/ħbænanaʔ/,lazy,,
חברא,[ħavrɑː],"friend, companion",,
חברותא,/ħabrutɑʔ/,"fellowship, companionship",,
חגירא,/ħɡiraʔ/,lame,,
חדותא,/ħadutɑʔ/,"joy, gladness",,
חדיא,/ħadjɑʔ/,"(anatomy) chest, breast",,
חדיא,/ħadjɑʔ/,joyous,,
חדיתא,/ħædajtaʔ/,joyous,,
חדתא,/ħædtaʔ/,new,,
חדתא,/ħædtaʔ/,new,,
חדתתא,/ħædtataʔ/,new,,
חוא,/ħawɑʔ/,"to show, to reveal",,
חוא,/ħawɑʔ/,(biblical) Eve,,
חוגתא,/ħuɡtɑʔ/,"circle, orb",,
חוחא,/ħoħɑʔ/,"thorn, thornbush",,
חוטא,/ħutˤɑʔ/,"thread, string, seam",,
חוטמא,/ħutˤmɑʔ/,any distinctive feature of the face,,
חוטרא,/ħutˤrɑʔ/,"staff, rod",,
חומא,/ħumɑʔ/,heat,,
חופא,/ħawpɑʔ/,"washing, cleansing",,
חורא,/ħɪwaraʔ/,white,,
חורבא,/ħurbɑʔ/,"stork, heron",,
חורבא,/ħurbɑʔ/,"wilderness, ruin",,
חורבא,/ħurbɑʔ/,"wilderness, ruin",,
חורתא,/ħɪwartaʔ/,white,,
חושבא,/ħuʃɑbɑʔ/,"thought, idea",,
חזונא,/ħɛzwɑnɑʔ/,vision,,
חזיא,/ħzɑjɑʔ/,sight,,
חזיא,/ħzɑjɑʔ/,"observer, spectator",,
חזירא,/ħzirɑʔ/,"pig, swine, hog",,
חזירתא,/ħzirtɑʔ/,"pig, swine, sow",,
חטא,/ħɛtˤeʔ/,wheat,,
חטא,/ħɛtˤeʔ/,to sin,,
חטהא,/ħtˤɑhɑʔ/,"sin, fault",,
חטיא,/ħatˤɑjɑʔ/,sinner,,
חטיתא,/ħtˤitɑʔ/,sin,,
חטיתא,/ħtˤitɑʔ/,sinner,,
חטתא,/ħɛtˤtɑʔ/,wheat,,
חיא,/ħajeʔ/,"life, lives",,
חיא,/ħajeʔ/,to live,,
חיותא,/ħajutɑʔ/,"life, living, vitality",,
חיותא,/ħajutɑʔ/,"wild animal, creature",,
חילא,/ħajlɑʔ/,"strength, force, power",,
חכימא,/ħækimaʔ/,"wise, cunning",,
חכימתא,/ħækimtaʔ/,"wise, cunning",,
חכמתא,/ħɛkmtɑʔ/,"wisdom, knowledge, science",,
חלא,/ħalɑʔ/,vinegar,,
חלא,/ħalɑʔ/,"sand, gravel",,
חלא,/ħalɑʔ/,maternal uncle,,
חלא,/ħalɑʔ/,dust,,
חלבא,/ħalbɑʔ/,milk,,
חליא,/ħæljaʔ/,"sweet, sweetened",,
חליותא,/ħaljutɑʔ/,sweetness,,
חלימא,/ħlimaʔ/,"sound, whole, healthy",,
חלימתא,/ħlimtaʔ/,"sound, whole, healthy",,
חליתא,/ħlitaʔ/,"sweet, sweetened",,
חללא,/ħlɑlɑʔ/,"hole, cavity",,
חלתא,/ħɑltɑ/,maternal aunt,,
חלתא,/ħɑltɑ/,ossuary,,
חלתא,/ħɑltɑ/,"basket, bucket",,
חלתא,/ħɑltɑ/,a type of loaf or cake,,
חמוצא,/ħæmusˤaʔ/,"sour, unripe",,
חמימתא,/ħæmimtaʔ/,hot,,
חמיעא,/ħamiʕɑʔ/,"leaven, yeast",,
חמיעא,/ħamiʕɑʔ/,leavened,,
חמיעתא,/ħæmiʕtaʔ/,leavened,,
חמירא,/ħmirɑ/,leaven,,
חמרתא,/ħamɑrtɑʔ/,vintner,,
חמתא,/ħmɑtɑʔ/,mother-in-law,,
חמתא,/ħmɑtɑʔ/,"heat, fever",,
חנוכתא,/ħanuktɑʔ/,inauguration,,
חנוכתא,/ħanuktɑʔ/,Hanukkah/Chanukah,,
חנכא,/ħɛnkɑʔ/,(anatomy) palate,,
חנקא,/ħnɑqɑʔ/,"bond, band",,
חנקא,/ħnɑqɑʔ/,suffocation,,
חס,/ħɑs/,God forbid,,
חסינא,/ħæsinaʔ/,"strong, mighty, heavy, serious",,
חסינתא,/ħæsintaʔ/,"strong, mighty",,
חצד,/ħsˤæd/,"to reap, to harvest",,
חצדא,/ħsˤɑdɑʔ/,"reaping, harvest",,
חצינא,/ħasˤːinɑ/,axe,,
חציפותא,/ħasˤiputɑʔ/,"persistence, importunity",,
חקלא,/ħaqlɑʔ/,field,,
חרבא,/ħarbɑ/,"sword, dagger, blade",,
חרדלא,/ħardlɑʔ/,mustard,,
חרשא,/ħarʃɑʔ/,"deaf, mute",,
חרשא,/ħarʃɑʔ/,"enchantment, incantation",,
חרשא,/ħarʃɑʔ/,"magician, sorcerer, wizard",,
חרשתא,/ħarʃtɑʔ/,"deaf, mute",,
חרשתא,/ħarʃtɑʔ/,"magician, sorceress, witch",,
חשכתא,/ħɛʃktɑʔ/,"sunset, dusk",,
טבחא,/tˤabɑħɑʔ/,"butcher, slaughterer",,
טביתא,/tˤabiθɑʔ/,"gazelle, roe, doe",,
טביתא,/tˤabiθɑʔ/,"(biblical) Tabitha, A female given name.",,
טהרא,/tˤahrɑʔ/,"noon, midday",,
טובא,/tˤubɑʔ/,"good, goodness",,
טופסא,/tˤupsɑʔ/,"example, form, figure, type, kind, (grammar) term describing",,
טורא,/tˤurɑʔ/,"mountain, hill",,
טחלא,/tˤħɑlɑ/,"spleen, milt",,
טיגריס,/tˤiɡris/,"tiger, a. 500 C.E., Babylonian Talmud, Chullin 59b:,",,
טינא,/tˤinɑʔ/,"mud, clay",,
טלא,/tˤalɑʔ/,dew,,
טללא,/tˤɛlɑlɑʔ/,shade,,
טלם,/tˤlæm/,to oppress,,
טלניתא,/tˤɛlɑnitɑʔ/,shadow,,
טננא,/tˤnɑnɑʔ/,zeal,,
טפרא,/tˤɛprɑʔ/,(anatomy) nail (on fingers and toes),,
טרפא,/tˤarpɑʔ/,leaf,,
יבישא,/jæbiʃaʔ/,dry,,
יבישתא,/jæbiʃtaʔ/,dry,,
יבשא,/jabʃɑʔ/,"earth, dry land",,
יבשתא,/jabʃtɑʔ/,"continent, dry land",,
יגרא,/jaɡrɑʔ/,"heap, pile",,
יוחנן,/joħanɑn/,"(biblical) John, A male given name.",,
יומנא,/jawmɑnɑʔ/,today,,
יומנא,/jawmɑnɑʔ/,today,,
יון,/jæwan/,Greece,,
יונא,/jawnɑʔ/,dove (bird),,
יורדנן,/jurdnan/,Jordan river,,
יחטא,/jaħtˤɑʔ/,"miscarriage, abortion",,
ילידותא,/jelidutɑʔ/,birth,,
ימינא,/jamminɑʔ/,right (direction),,
יסמין,/jasmin/,jasmine/jessamine,,
יעקוב,/jaʕqob/,(biblical) Jacob,,
יציפא,/jæsˤipaʔ/,anxious,,
יציפותא,/jasˤiputɑʔ/,anxiety,,
יציפתא,/jæsˤiptaʔ/,anxious,,
יקדא,/jaqdɑʔ/,burning,,
יקידא,/jæqidaʔ/,burned,,
יקידתא,/jæqidtaʔ/,burned,,
יקירא,/jæqiraʔ/,heavy,,
יקירותא,/jaqirutɑʔ/,"weight, heaviness",,
יקירתא,/jæqirtaʔ/,heavy,,
יקרא,/jaqrɑʔ/,weight (heavy mass),,
ירורא,/jɑrorɑʔ/,jackal,,
ירחא,/jarħɑʔ/,"month, new moon",,
ירק,/jɛrɪq/,"to be light coloured/colored, pale, green, yellow",,
ירקא,/jarqɑʔ/,vegetable,,
ירת,/jɛrɪt/,to inherit,,
ירתא,/jɑrtɑʔ/,"heir, inheritor",,
ירתותא,/jɑrtutɑʔ/,inheritance,,
ירתתא,/jɑrttɑʔ/,heritage,,
ישוע,/jeʃuʕ/,"A male given name, Yeshu or Jeshu, equivalent to Biblical Hebrew יֵשׁוּעַ‎ (Yēšúa), Hebrew יֵשׁוּ‎ (Yēšū), Koine Greek Ἰησοῦς (Iēsoûs), Latin Iēsūs, or English Joshua or Jesus",,
ית,/jɑt/,"Used to introduce a direct object., (with suffixes)",,
יתא,/jɑtɑʔ/,"existence, being",,
יתירא,/jætiraʔ/,"more, extra",,
יתירתא,/jætirtaʔ/,"more, extra",,
כבדא,/kabdɑʔ/,"liver, gall, bile",,
כבריתא,/kɛbritɑʔ/,"sulphur/sulfur, brimstone",,
כבשא,/kɛbʃɑʔ/,ram (male sheep),,
כהנותא,/kɑhnutɑʔ/,priesthood,,
כובא,/kubɑʔ/,thorn,,
כודנא,/kɑwdnɑʔ/,mule,,
כודנתא,/kodantɑʔ/,mule,,
כוכבא,/koːkəˈbɑʔ/,star (celestial body),,
כוכבונא,/kawkbonɑʔ/,"little star, asterisk",,
כורהנא,/kurhɑnɑʔ/,disease,,
כותא,/kawtɑʔ/,window,,
ככא,/kɑkɑʔ/,"(anatomy) tooth, molar",,
כלבא,/kalbɑʔ/,dog,,
כלבתא,/kalbtɑʔ/,"dog, bitch",,
כליא,/kɪljaʔ/,stopped,,
כלילא,/klilɑʔ/,crown,,
כליתא,/klitaʔ/,stopped,,
כמא,/kmɑʔ/,"how much, how many",,
כמונא,/kamːoːnɑ/,cumin,,
כנישתא,/kniʃtaʔ/,"gathered, collected",,
כפא,/kapːaː/,"palm, hand, spoon, ladle, bundle, bunch, sheaf, handful",,
כפינתא,/kpintaʔ/,hungry,,
כפנא,/kapnɑʔ/,"hunger, famine",,
כפרא,/kafrɑ/,"(Palestine) hamlet, village, (Nabataean) tomb, sepulcher",,
כפרא,/kafrɑ/,(Jewish Babylonian Aramaic) smearing,,
כרז,/kræz/,"to preach, to proclaim",,
כרטיסא,/kartˤisɑʔ/,"paper, papyrus, document, deed, sheet",,
כריא,/kɪrjaʔ/,short,,
כריהא,/krihaʔ/,"weak, sick",,
כריהתא,/krihtaʔ/,"weak, sick",,
כריסטינותא,/kristˤjanutaʔ/,Christianity,,
כרסא,/karsɑ/,"(anatomy) belly, womb, uterus",,
כרעא,/karʕɑʔ/,butter,,
כרעא,/karʕɑʔ/,"(anatomy) shank, shin",,
כרתא,/krɑtɑʔ/,(anatomy) thumb,,
כרתא,/krɑtɑʔ/,bundle,,
כרתא,/krɑtɑʔ/,leek,,
כתבא,/ktɑbɑʔ/,"writing, scripture, book",,
כתבונא,/ktɑbonɑʔ/,"booklet, pamphlet",,
כתבתא,/ktɑbtɑʔ/,handwriting,,
כתיבא,/ktibaʔ/,written,,
כתיבתא,/ktibtaʔ/,written,,
כתפא,/katpɑʔ/,(anatomy) shoulder,,
לבנתא,/lbɛntɑʔ/,"brick, adobe",,
לגיונא,/leɡjonɑʔ/,legion,,
לגינא,/l(ə)ɡinɑ(ʔ)/,"amphora, pitcher, flask, bottle",,
להל,/lhal/,"beyond, thither",,
לוחא,/luħɑʔ/,"board, tablet",,
לכא,/lkɑʔ/,"here, hither",,
לכסיקון,/lɛksiqon/,"lexicon, dictionary",,
למא,/lmɑʔ/,why,,
לסטא,/lɛstˤɑʔ/,"robber, bandit",,
לסטיא,/lɛstˤɑjɑʔ/,"robber, bandit",,
לעזא,/lɛʕzɑʔ/,sound,,
לעיסא,/lʕisaʔ/,chewed,,
לעיסתא,/lʕistaʔ/,chewed,,
לעסא,/lɑʕsɑʔ/,chewing,,
לקנא,/lɛqnɑʔ/,"dish, platter, basin",,
לשנא,/lɛʃɑnɑʔ/,"(anatomy) tongue, language, pronunciation",,
מא,/mɑʔ/,what,,
מאמרא,/meʔmrɑʔ/,"speech, diction",,
מאנא,/mɑʔnɑʔ/,vessel,,
מבועא,/mabuʕɑʔ/,"fountain, spring",,
מגדלא,/maɡdlɑʔ/,tower,,
מגלתא,/maɡaltɑʔ/,sickle,,
מגלתא,/maɡaltɑʔ/,"parchment, scroll",,
מדבחא,/madbħɑʔ/,altar,,
מדברא,/madbrɑʔ/,"desert, wilderness",,
מדברנותא,/madbrɑnutɑʔ/,"direction, steering",,
מדין,/mɑdejn/,"therefore, then",,
מדנחא,/madnħɑʔ/,east,,
מדעא,/madʕɑʔ/,"knowledge, intelligence, intellect",,
מהירא,/mhiraʔ/,skilled,,
מהירתא,/mhirtaʔ/,skilled,,
מובלא,/mawblɑʔ/,"burden, load",,
מוהבתא,/mawhabtɑʔ/,"gift, present",,
מוחא,/muħɑʔ/,"(anatomy) brain, (anatomy) marrow",,
מולדא,/mawlɑdɑʔ/,"birth, nativity",,
מומא,/mumɑʔ/,defect,,
מון,/mon/,what,,
מורא,/murɑʔ/,myrrh,,
מושא,/moʃeʔ/,(biblical) Moses,,
מותא,/mawtɑʔ/,death,,
מותבא,/mawtbɑʔ/,"site, settlement, location",,
מזתא,/mɛztɑʔ/,(anatomy) single hair,,
מחזיתא,/maħzitɑʔ/,example,,
מחשבתא,/maħʃabtɑʔ/,"thought, idea",,
מטללא,/matˤllɑʔ/,"roof, shelter",,
מטלתא,/mtˤaltɑʔ/,"booth, hut, tabernacle",,
מטרא,/mɛtˤrɑʔ/,rain,,
מיתא,/mitaʔ/,dead,,
מיתתא,/mittaʔ/,dead,,
מכיכתא,/mækiktaʔ/,"gentle, humble",,
מלא,/mɛleʔ/,words,,
מלא,/mɛleʔ/,"to fill, to be filled",,
מליחא,/mæliħaʔ/,salty,,
מליחתא,/mæliħtaʔ/,salty,,
מלפנא,/malpɑnɑʔ/,teacher,,
מלפניתא,/malpɑnitɑʔ/,teacher,,
מלפפון,/milpipon/,"muskmelon, melon",,
מלתא,/mɛltɑʔ/,word,,
