L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
அங்கே,/ʔaŋɡeː/,there,,
அங்கோடிங்கோடு,/ʔaŋɡoːɖiŋɡoːɖu/,here and there,,
அங்ஙனம்,/ʔaŋːanam/,"there, in that manner",,
அசர்,/ʔasaɾ̪/,"(intransitive) to become faint, drowsy",,
அசர்த்து,/ʔasaɾ̪t̪ːu/,to cause to be drowsy or sluggish,,
அசாம்,/ʔasaːm/,(Geography) Assam,,
அச்சன்,/ʔat͡ɕːan/,"father, Synonym: தந்தை (tantai)",,
அச்சுவினி,/ʔat͡ɕːuʋini/,"(Astronomy, Astrology) The 1st nakṣatra, part of the",,
அஞ்ஞை,/ʔaɲːaɪ̯/,"mother
Synonym: அம்மா (ammā)",,
அடக்கு,/ʔaɖakːu/,"(transitive) to control, to constrain, repress, coerce,",,
அடங்கு,/ʔaɖaŋɡu/,"to ask to contain oneself, ask to control oneself (second-person",,
அடர்த்தி,/ʔaɖaɾ̪t̪ːi/,"closeness, crowdedness",,
அடவி,/ʔaɖaʋi/,forest,,
அடிகேயா,/ʔaɖiɡeːjaː/,Adygea (a republic of south-west Russia; capital: Maykop),,
அடிக்கடி,/ʔaɖikːaɖi/,often,,
அடையாளம்,/ʔaɖaɪ̯jaːɭam/,"mark, symbol, emblem, seal, Synonym: அறிகுறி (aṟikuṟi)",,
அட்டவண்ணைத்திருக்கை,/ʔaʈːaʋaɳːaɪ̯t̪ːiɾ̪ukːaɪ̯/,"smooth butterfly ray, Gymnura micrura",,
அட்டை,/ʔaʈːaɪ̯/,leech,,
அணிந்துரை,/ʔaɳin̪d̪uɾ̪aɪ̯/,"preface, Synonym: பாயிரம் (pāyiram)",,
அணில்,/ʔaɳil̪/,"squirrel,  Funambulus palmarum",,
அணுக்கன்,/ʔaɳukːan/,"one who is near, Synonym: சமீபஸ்தன் (camīpastaṉ), devotee",,
அணுக்கம்,/ʔaɳukːam/,"proximity, nearness, Synonym: அணிமை (aṇimai), access,",,
அணுதரிசினி,/ʔaɳud̪aɾ̪isini/,microscope,,
அணை,/ʔaɳaɪ̯/,"(intransitive) to lie down, Synonym: படு (paṭu), to",,
அணை,/ʔaɳaɪ̯/,"(transitive) to join, put close to (as soil to a tree),",,
அணை,/ʔaɳaɪ̯/,"embankment, bund, dam, ridge for retaining water in",,
அணை,/ʔaɳaɪ̯/,"raised seat, couch, Synonym: ஆசனம் (ācaṉam), cushion,",,
அணை,/ʔaɳaɪ̯/,"(transitive) to join, put close to (as soil to a tree),",,
அணை,/ʔaɳaɪ̯/,"embankment, bund, dam, ridge for retaining water in",,
அணை,/ʔaɳaɪ̯/,"raised seat, couch, Synonym: ஆசனம் (ācaṉam), cushion,",,
அணை,/ʔaɳaɪ̯/,"embankment, bund, dam, ridge for retaining water in",,
அணை,/ʔaɳaɪ̯/,"raised seat, couch, Synonym: ஆசனம் (ācaṉam), cushion,",,
அணை,/ʔaɳaɪ̯/,"raised seat, couch, Synonym: ஆசனம் (ācaṉam), cushion,",,
அணைக்கட்டு,/ʔaɳaɪ̯kːaʈːu/,"anicut, dam for regulating the flow of an irrigation",,
அண்டை,/ʔaɳɖaɪ̯/,"side, direction, nearness, vicinity, neighborhood,",,
அண்டை,/ʔaɳɖaɪ̯/,near [+obl],,
அண்ணன்,/ʔaɳːan/,"elder brother, Synonym: தமையன் (tamaiyaṉ)",,
அண்ணா,/ʔaɳːaː/,elder brother,,
அண்ணி,/ʔaɳːi/,sister-in-law,,
அதனால்,/ʔad̪anaːl̪/,"on account of, because, by reason of, as",,
அதர்,/ʔad̪aɾ̪/,"way, path, public road, Synonym: வழி (vaḻi), order,",,
அதிகம்,/ʔad̪iɡam/,"much, abundance, surplus, Synonym: மிகுதி (mikuti),",,
அதிகரி,/ʔad̪iɡaɾ̪i/,"(intransitive) to increase, enlarge, Synonym: விருத்தியா",,
அதிகரி,/ʔad̪iɡaɾ̪i/,"(intransitive) to exercise authority, to fit the theme",,
அதிகரி,/ʔad̪iɡaɾ̪i/,(intransitive) to to be employed or engaged in,,
அதிகரி,/ʔad̪iɡaɾ̪i/,"(intransitive) to exercise authority, to fit the theme",,
அதிகரி,/ʔad̪iɡaɾ̪i/,(intransitive) to to be employed or engaged in,,
அதிகரி,/ʔad̪iɡaɾ̪i/,(intransitive) to to be employed or engaged in,,
அதிகாரம்,/ʔad̪iɡaːɾ̪am/,"public office, power, authority, rule, dominion, sovereignty",,
அதிகாரி,/ʔad̪iɡaːɾ̪i/,"superintendent, chief, director, rightful claimant,",,
அதிர்ச்சி,/ʔad̪iɾ̪t͡ɕːi/,"quaking, shaking, trembling, loud noise, roaring",,
அதிவிடை,/ʔad̪iʋiɖaɪ̯/,"Aconitum heterophyllum, atish",,
அதோள்,/ʔad̪oːɭ/,(obsolete) there,,
அத்தாயம்,/ʔat̪ːaːjam/,"treadle of a turner's lathe, intermediate space, mid-air,",,
அத்தி,/ʔat̪ːi/,"fig, especially Ficus racemosa",,
அத்தியாபகன்,/ʔat̪ːijaːbaɡan/,teacher,,
அத்தை,/ʔat̪ːaɪ̯/,"mother-in-law, paternal aunt",,
அந்த,/ʔan̪d̪a/,that,,
அந்தண்டை,/ʔan̪d̪aɳɖaɪ̯/,"in that place, beyond",,
அந்தரீயம்,/ʔan̪d̪aɾ̪iːjam/,waistcloth,,
அந்நின்று,/ʔan̪ːinru/,from there,,
அந்நிலை,/ʔan̪ːil̪aɪ̯/,that moment,,
அனுபவம்,/ʔanubaʋam/,experience,,
அனை,/ʔanaɪ̯/,that,,
அன்பு,/ʔanpu/,"affection, love, desire",,
அன்று,/ʔanru/,"that day, then, at that time",,
அன்று,/ʔanru/,"difference, incongruity, Synonym: மாறுபாடு (māṟupāṭu)",,
அன்று,/ʔanru/,"difference, incongruity, Synonym: மாறுபாடு (māṟupāṭu)",,
அபாமார்க்கம்,/ʔabaːmaːɾ̪kːam/,Achyranthes aspera,,
அபிமானம்,/ʔabimaːnam/,"self-respect, sense of honor, love, affection, joy,",,
அப்பா,/ʔapːaː/,father,,
அப்பால்,/ʔapːaːl̪/,beyond [+dative],,
அப்பால்,/ʔapːaːl̪/,noun,,
அப்புறம்,/ʔapːuram/,"after, henceforth [+dative]",,
அப்புறம்,/ʔapːuram/,that side,,
அப்பொழுது,/ʔapːoɻud̪u/,"then, at that time",,
அமரம்,/ʔamaɾ̪am/,"stern, hinder part of a vessel",,
அமிர்தம்,/ʔamiɾ̪t̪am/,"amrita, ambrosia, nectar, immortality, water, milk",,
அமெரிக்கா,/ʔameɾ̪ikːaː/,America,,
அமைச்சன்,/ʔamaɪ̯t͡ɕːan/,"prime minister, minister, friend of the prime minister,",,
அமைச்சு,/ʔamaɪ̯t͡ɕːu/,"minister, office and functions of a minister",,
அம்பரம்,/ʔambaɾ̪am/,"sky, atmosphere, ether, clothes, apparel, garment,",,
அம்பரம்,/ʔambaɾ̪am/,"turmeric, sin, ambergris, hall, public place",,
அம்பரம்,/ʔambaɾ̪am/,"turmeric, sin, ambergris, hall, public place",,
அம்பு,/ʔambu/,"arrow, bamboo, long pepper",,
அம்பு,/ʔambu/,"water, cloud, tincture",,
அம்பு,/ʔambu/,"water, cloud, tincture",,
அம்மா,/ʔamːaː/,mother,,
அம்மான்,/ʔamːaːn/,"mother's brother, maternal uncle, wife's father, Synonym:",,
அம்மாய்,/ʔamːaːj/,maternal grandmother,,
அயனமண்டலம்,/ʔajanamaɳɖal̪am/,(astronomy) the ecliptic,,
அயனம்,/ʔajanam/,"road, path, course, time of the sun's northward or",,
அயர்ச்சி,/ʔajaɾ̪t͡ɕːi/,"languor, faintness, forgetfulness, anxiety, performance,",,
அயிங்கிசை,/ʔajiŋɡisaɪ̯/,"abstention from doing harm, from injuring , from violence",,
அயோத்தி,/ʔajoːt̪ːi/,Ayodhya (a city in India),,
அய்யா,/ʔajːaː/,"(colloquial) father, respectable man",,
அரக்கு,/ʔaɾ̪akːu/,"vermilion
Synonym: சாதிலிங்கம் (cātiliṅkam)",,
அரசன்,/ʔaɾ̪asan/,"king, sovereign, prince, (chess) king, Jupiter",,
அரசாங்கம்,/ʔaɾ̪asaːŋɡam/,"government, Synonym: அரசாட்சி (aracāṭci), the departments",,
அரசி,/ʔaɾ̪asi/,"queen, (chess) queen",,
அரசியும்,/ʔaɾ̪asijum/,empress,,
அரசு,/ʔaɾ̪asu/,government.,,
அரண்மனை,/ʔaɾ̪aɳmanaɪ̯/,"castle, palace, royal palace",,
அரத்தை,/ʔaɾ̪at̪ːaɪ̯/,galangal,,
அரவிந்தம்,/ʔaɾ̪aʋin̪d̪am/,lotus,,
அராவாரம்,/ʔaɾ̪aːʋaːɾ̪am/,"(botany) a grapevine,",,
அரிசி,/ʔaɾ̪isi/,raw rice,,
அரிவாள்,/ʔaɾ̪iʋaːɭ/,"sickle, bill-hook, Synonym: வெட்டரிவாள் (veṭṭarivāḷ)",,
அரிவாள்மணை,/ʔaɾ̪iʋaːɭmaɳaɪ̯/,"a knife, fastened to a board, for cutting in pieces of vegetables, fish, meat etc.",,
அருகதிகம்,/ʔaɾ̪uɡad̪iɡam/,"alluvium, Synonym: வண்டல்மண் (vaṇṭalmaṇ)",,
அருகல்,/ʔaɾ̪uɡal̪/,nearness,,
அருகு,/ʔaɾ̪uɡu/,nearness,,
அருகு,/ʔaɾ̪uɡu/,near [+obl],,
அருக்கன்,/ʔaɾ̪ukːan/,sun,,
அருக்கன்வீதி,/ʔaɾ̪ukːanʋiːd̪i/,(astronomy) the ecliptic,,
அருப்பம்,/ʔaɾ̪upːam/,"difficulty, fort, mountain fastness, jungle fortress,",,
அருமை,/ʔaɾ̪umaɪ̯/,"rareness, greatness, pre-eminence, difficulty, smallness",,
அரைகல்,/ʔaɾ̪aɪ̯kal̪/,"grindstone, Synonym: அம்மி (ammi)",,
அர்க்கார்,/ʔaɾ̪kːaːɾ̪/,messenger,,
அர்ச்சிதன்,/ʔaɾ̪t͡ɕːid̪an/,"one who is worshipped, reverenced, ஆதிநாத னமரர்க ளர்ச்சிதன்ātināta",,
அர்ஜுனன்,/ʔaɾ̪d͡ʑunan/,Arjuna,,
அறக்கட்டளை,/ʔarakːaʈːaɭaɪ̯/,"trust, foundation",,
அறம்,/ʔaram/,"moral or religious duty, virtue, performance of good",,
அறி,/ʔari/,"(transitive) to know understand, recognize, perceive",,
அறி,/ʔari/,knowledge,,
அறிகுறி,/ʔariɡuri/,"mark, token, symbol, Synonym: அடையாளம் (aṭaiyāḷam)",,
அறிக்கைபண்ணு,/ʔarikːaɪ̯paɳːu/,"(transitive) to notify, inform, (catholicism) to confess",,
அறிஞர்,/ʔariɲaɾ̪/,"scholar, learned person",,
அறிப்பு,/ʔaripːu/,comprehension,,
அறிவாய்வியல்,/ʔariʋaːjʋijal̪/,epistemology,,
அறிவி,/ʔariʋi/,"(causative of, அறி) to make known, relate, communicate,",,
அறிவிப்பு,/ʔariʋipːu/,"notice, publication",,
அறிவியல்,/ʔariʋijal̪/,science,,
அறிவு,/ʔariʋu/,knowledge,,
அறு,/ʔaru/,"(intransitive) to be severed, to break, to cease, become",,
அறு,/ʔaru/,"(transitive) to part asunder, break off, cut off, separate,",,
அறு,/ʔaru/,"(transitive) to part asunder, break off, cut off, separate,",,
அறுகம்புல்,/ʔaruɡambul̪/,"Cynodon dactylon, Synonym: புல்வகை (pulvakai)",,
அறுகு,/ʔaruɡu/,"(botany) Bermuda grass, Cynodon dactylon",,
அறுகோணம்,/ʔaruɡoːɳam/,hexagon (a polygon with six sides and six angles),,
அறுதி,/ʔarud̪i/,"end, close, termination, finality, destruction, non-existence,",,
அறுப்பு,/ʔarupːu/,"harvest, reaping of the crop, piece, section sawn",,
அறுவடை,/ʔaruʋaɖaɪ̯/,harvest,,
அறை,/ʔaraɪ̯/,"room, apartment, chamber, cell, house, compartment,",,
அறை,/ʔaraɪ̯/,"slap, blow, dashing of waves against the shore",,
அறை,/ʔaraɪ̯/,"slap, blow, dashing of waves against the shore",,
அற்பகதம்,/ʔarpaɡad̪am/,(botany) plantain,,
அற்புதம்,/ʔarpud̪am/,"marvel, wonder, miracle, sentiment of wonder",,
அலகு,/ʔal̪aɡu/,unit,,
அலங்கரணம்,/ʔal̪aŋɡaɾ̪aɳam/,"decoration, adornment, Synonym: அலங்கரிப்பு (alaṅkarippu)",,
அலங்கரி,/ʔal̪aŋɡaɾ̪i/,"(transitive) to decorate, adorn, ornament, Synonym:",,
அலங்காரமாடம்,/ʔal̪aŋɡaːɾ̪amaːɖam/,tabernacle,,
அலங்காரம்,/ʔal̪aŋɡaːɾ̪am/,"adornment, decoration, Synonym: சிங்காரம் (ciṅkāram),",,
அலர்த்தி,/ʔal̪aɾ̪t̪ːi/,the process of blooming,,
அலுப்பு,/ʔal̪upːu/,"weariness, exhaustion, discouragement, Synonym: தளர்வு",,
அலுவம்,/ʔal̪uʋam/,office,,
அலுவல்,/ʔal̪uʋal̪/,"work, business, engagement, occupation, employment, affair",,
அலுவீகம்,[alʉʋɨːɣəm],"bael fruit tree, bel, Bengal quince (Aegle marmelos)[1]
Synonyms: வில்வம் (vilvam), கூவிளம் (kūviḷam), இயல்பூதி (iyalpūti), கருவிளா (karuviḷā)",,
அலை,/ʔal̪aɪ̯/,"wave, billow, ripple, Synonym: நீர்த்திரை (nīrttirai),",,
அலை,/ʔal̪aɪ̯/,"(intransitive) to wander (to and fro for an object),",,
அலை,/ʔal̪aɪ̯/,"(transitive) to move, shake, to cause to wander back",,
அலை,/ʔal̪aɪ̯/,"(transitive) to move, shake, to cause to wander back",,
அலைதாடி,/ʔal̪aɪ̯t̪aːɖi/,"dewlap, excrescence found on the necks of cattle and",,
அலைப்,/ʔal̪aɪ̯p/,(only in compounds) mobile; moving.,,
அலைப்பு,/ʔal̪aɪ̯pːu/,"moving, shaking, disturbance, distress",,
அலைப்பேசி,/ʔal̪aɪ̯pːeːsi/,mobile phone.,mobile phone,mˈoʊbəl fˈoʊn
அல்,/ʔal̪/,"night, evening",,
அல்லது,/ʔal̪ːad̪u/,"or, if not, or else, except as, Synonym: தவிர (tavira)",,
அல்லதை,/ʔal̪ːad̪aɪ̯/,"except, Synonym: அல்லாமல் (allāmal)",,
அளவர்,/ʔaɭaʋaɾ̪/,"people belonging to the caste of salt manufacturers,",,
அளவில்,/ʔaɭaʋil̪/,as regards,,
அளவு,/ʔaɭaʋu/,"size, dimension, measure, number, Synonym: பரிமாணம்",,
அளவு,/ʔaɭaʋu/,"until, only so far, so much, Synonym: மட்டும் (maṭṭum)",,
அளவு,/ʔaɭaʋu/,"from, Synonym: தொடங்கி (toṭaṅki)",,
அளவுகோல்,/ʔaɭaʋuɡoːl̪/,yardstick,,
அளவை,/ʔaɭaʋaɪ̯/,"bound, limit, day, time, occasion, opportunity, nature,",,
அளி,/ʔaɭi/,love,,
அளேரியம்,/ʔaɭeːɾ̪ijam/,onion,,
அழகு,/ʔaɻaɡu/,"beauty, comeliness, happiness, excellence",,
அழி,/ʔaɻi/,"(intransitive) to perish, be ruined, to decay, be mutilated,",,
அழி,/ʔaɻi/,"causative of அழி (aḻi)(transitive) to destroy, exterminate,",,
அழி,/ʔaɻi/,"destruction, ruin, straw, crib for straw, lattice,",,
அழி,/ʔaɻi/,"destruction, ruin, straw, crib for straw, lattice,",,
அழிஞ்சில்,/ʔaɻiɲd͡ʑil̪/,"sage-leaved analgium, Alangium salviifolium",,
அழிபு,/ʔaɻibu/,"destruction, defeat",,
அழிப்பு,/ʔaɻipːu/,"destruction, fault",,
அழிவாய்,/ʔaɻiʋaːj/,sandbank at the mouth of a river or harbor,,
அழிவு,/ʔaɻiʋu/,"destruction, ruin, loss, immoralaction, expenditure,",,
அழு,/ʔaɻu/,"(intransitive) to cry, to weep, to crave, (வருந்து),",,
அழைப்பு,/ʔaɻaɪ̯pːu/,"invitation, call, meaningless sound",,
அவகாசம்,/ʔaʋaɡaːsam/,"time, occasion, opportunity, leisure, place, room,",,
அவசியம்,/ʔaʋasijam/,necessity,,
அவதி,/ʔaʋad̪i/,Awadhi,,
அவன்,/ʔaʋan/,"he, that man",,
அவமதிப்பு,/ʔaʋamad̪ipːu/,"disrespect, disregard, contempt, Synonym: இகழ்ச்சி",,
அவரை,/ʔaʋaɾ̪aɪ̯/,"lablab, hyacinth beans",,
அவரோகணம்,/ʔaʋaɾ̪oːɡaɳam/,"avarōhaṇa, an ornament used in Indian classical music,",,
அவர்,/ʔaʋaɾ̪/,"(honorific) that person, plural of அவன், அவள் (avaṉ,",,
அவர்கள்,/ʔaʋaɾ̪kaɭ/,"plural of அவர் (avar), (honorific) they, those people",,
அவல்,/ʔaʋal̪/,"rice flake, beaten rice, aval, poha",,
அவள்,/ʔaʋaɭ/,"she, அவள் யார்?avaḷ yār?Who is she?",,
அவித்துருமம்,/ʔaʋit̪ːuɾ̪umam/,"South Indian mahua
Synonyms: இலுப்பை (iluppai), இருப்பை (iruppai), குலிகம் (kulikam), குலிசம் (kulicam)",,
அவுரி,/ʔaʋuɾ̪i/,(botany) Indigofera tinctoria,,
அவுஸ்திரேலியா,/ʔaʋust̪iɾ̪eːl̪ijaː/,Alternative form of ஆஸ்திரேலியா (āstirēliyā),,
அவை,/ʔaʋaɪ̯/,"assembly of men, assembly of learned men, learned men,",,
அவை,/ʔaʋaɪ̯/,plural of அது (atu),,
அவ்,/ʔaʋ/,(impersonal) they,,
அவ்வண்ணம்,/ʔaʋːaɳːam/,in that way,,
அவ்வது,/ʔaʋːad̪u/,"in that way, like that",,
அவ்வருகு,/ʔaʋːaɾ̪uɡu/,"above, beyond, higher than, superior to",,
அவ்வழி,/ʔaʋːaɻi/,"in that way, according to that course, after that",,
அவ்வாறு,/ʔaʋːaːru/,"in that way, in that manner, like that, similarly",,
அவ்விடம்,/ʔaʋːiɖam/,"there, in that place",,
அவ்வோ,/ʔaʋːoː/,"each, taken severally",,
அவ்வோன்,/ʔaʋːoːn/,that one,,
அஹம்,/ʔaham/,I,,
ஆ,/ʔaː/,The second vowel in Tamil.,,
ஆ,/ʔaː/,"question marker, அது சென்னையதூ பீச் ஆ?atu ceṉṉaiyatū",,
ஆ,/ʔaː/,"question marker, அது சென்னையதூ பீச் ஆ?atu ceṉṉaiyatū",,
ஆகாசம்,/ʔaːɡaːsam/,"ether pervading all space, one of five elements, open",,
ஆகாதே,/ʔaːɡaːd̪eː/,"is it not so?, shall it not be?, Synonym: அல்லவா (allavā)",,
ஆகாயதந்தம்,/ʔaːɡaːjad̪an̪d̪am/,nail,,
ஆகைச்சுட்டி,/ʔaːɡaɪ̯t͡ɕːuʈːi/,"therefore, Synonym: ஆகையால் (ākaiyāl)",,
ஆகையால்,/ʔaːɡaɪ̯jaːl̪/,"on account of, because, by reason of, as",,
ஆக்கன்,/ʔaːkːan/,"that which is artificial, Synonym: செயற்கையானது (ceyaṟkaiyāṉatu)",,
ஆக்கம்,/ʔaːkːam/,"to produce, to create",,
ஆங்க,/ʔaːŋɡa/,"in that way, a word of comparison when used with verbs",,
ஆங்கண்,/ʔaːŋɡaɳ/,"in that place, Synonym: அவ்விடத்து (avviṭattu)",,
ஆங்கனம்,/ʔaːŋɡanam/,"thus, so, Synonym: அவ்விதம் (avvitam)",,
ஆங்கிலம்,/ʔaːŋɡil̪am/,English language,,
ஆங்கு,/ʔaːŋɡu/,"there, then, so, thus, Synonym: அப்படி (appaṭi)",,
ஆங்கு,/ʔaːŋɡu/,a word of comparison,,
ஆங்ஙனம்,/ʔaːŋːanam/,"in that manner, in the same way, Synonym: அங்ஙனம் (aṅṅaṉam)",,
ஆசயம்,/ʔaːsajam/,"resting place, abode, retreat, Synonym: உறைவிடம் (uṟaiviṭam),",,
ஆசற,/ʔaːsara/,"entirely, fully, Synonym: குறையற (kuṟaiyaṟa)",,
ஆசினி,/ʔaːsini/,"(botany) breadfruit tree, Artocarpus altilis",,
ஆசிரியர்,/ʔaːsiɾ̪ijaɾ̪/,"author, teacher",,
ஆசிருந்தம்,/ʔaːsiɾ̪un̪d̪am/,"Millettia pinnata, Pongam tree, Indian beech",,
ஆசீர்வசனம்,/ʔaːsiːɾ̪ʋasanam/,"blessing, benediction, Synonym: ஆசீர்வாதம் (ācīrvātam)",,
ஆசீர்வதி,/ʔaːsiːɾ̪ʋad̪i/,"(transitive) to bless, pronounce benediction upon,",,
ஆசை,/ʔaːsaɪ̯/,"desire, hope, wish, love, affection, attachment",,
ஆசை,/ʔaːsaɪ̯/,விருப்பம் (viruppam),,
ஆடம்பரம்,/ʔaːɖambaɾ̪am/,din of musical instruments,,
ஆடல்,/ʔaːɖal̪/,dance,,
ஆடாதோடை,/ʔaːɖaːd̪oːɖaɪ̯/,"malabar nut, Justicia adhatoda",,
ஆடு,/ʔaːɖu/,goat,,
ஆடு,/ʔaːɖu/,to dance,,
ஆடுமாடு,/ʔaːɖumaːɖu/,flocks and herds; cattle and sheep,,
ஆடை,/ʔaːɖaɪ̯/,"cloth, clothing, dress, garment, cream, scum",,
ஆட்சி,/ʔaːʈt͡ɕi/,"rule, administration, government, sovereignty",,
ஆட்டன்,/ʔaːʈːan/,motion,,
ஆட்டன்,/ʔaːʈːan/,like [+obl],,
ஆட்டுப்பால்,/ʔaːʈːupːaːl̪/,goat milk,,
ஆணவம்,/ʔaːɳaʋam/,"conceit, an exaggerated opinion of oneself",,
ஆணிமுத்து,/ʔaːɳimut̪ːu/,a pearl of the finest quality,,
ஆணிவேர்,/ʔaːɳiʋeːɾ̪/,"(botany) taproot, central root with branch roots growing",,
ஆணை,/ʔaːɳaɪ̯/,"order, command, mandate, injunction, edict, swear",,
ஆணையம்,/ʔaːɳaɪ̯jam/,"commission, authority, board, council",,
ஆணையிடு,/ʔaːɳaɪ̯jiɖu/,"(intransitive) to issue an order or command, to take",,
ஆண்,/ʔaːɳ/,male,,
ஆண்குறி,/ʔaːɳkuri/,(anatomy) penis,,
ஆண்டவன்,/ʔaːɳɖaʋan/,"Master, God (as ruler of heaven and earth), Lord, Lord",,
ஆண்டு,/ʔaːɳɖu/,year,,
ஆண்டு,/ʔaːɳɖu/,"that place, there",,
ஆண்டு,/ʔaːɳɖu/,"that place, there",,
ஆண்டுகள்ளடவு,/ʔaːɳɖuɡaɭːaɖaʋu/,annual income,,
ஆண்பால்,/ʔaːɳpaːl̪/,(grammar) masculine,,
ஆண்மை,/ʔaːɳmaɪ̯/,"manliness, virility, manhood, courage, fortitude, intrepidity,",,
ஆத்தி,[aːt̪ːɨ],"mountain ebony (Bauhinia racemosa Lam., syn. Piliostigma racemosum[1][2])
Synonyms: ஆர் (ār), காட்டாத்தி (kāṭṭātti), மந்தாரை (mantārai)",,
ஆந்தை,/ʔaːn̪d̪aɪ̯/,owl,,
ஆனால்,/ʔaːnaːl̪/,"but, Synonym: ஆயின் (āyiṉ), because, Synonym: ஆகையால்",,
