ID,Form,IPA,Gloss,Language_ID
0,ᱚᱝᱜᱩᱨ,,grape,0
1,ᱚᱠᱛᱚ,,time,0
2,ᱚᱠᱥᱤᱡᱮᱱ,,oxygen,0
3,ᱚᱠᱴᱚᱯᱚᱥ,,octopus,0
4,ᱚᱡᱚ,/ɔd͡ʒɔ/,grandfather,0
5,ᱚᱡᱚᱨ,,"bother, trouble",0
6,ᱚᱡᱚᱨ,,heavy,0
7,ᱚᱣᱟᱝ,,universe,0
8,ᱚᱫᱟᱢ,,otter,0
9,ᱚᱲᱟᱜ,,"home, house",0
10,ᱚᱵᱚᱫ,,"harvest, cultivation",0
11,ᱚᱵᱳᱞ,,weak,0
12,ᱛᱚᱛᱠᱟ,,back of the head,0
13,ᱛᱚᱣᱟ,,milk,0
14,ᱛᱟᱞᱮ,,palmyra palm,0
15,ᱛᱟᱢᱤᱞ,,Tamil language,0
16,ᱛᱟᱥᱟᱫ,,grass,0
17,ᱛᱟᱭᱟᱱ,,mugger crocodile,0
18,ᱛᱟᱯ,,temperature,0
19,ᱛᱟᱹᱨᱩᱵ,,tiger,0
20,ᱛᱤ,,hand,0
21,ᱛᱩᱞᱟᱹᱢ,,cotton,0
22,ᱛᱩᱠᱟᱹ,,"nest
ᱪᱮᱬᱮ ᱛᱩᱠᱟᱹ ― ceṇe tukă ― bird's nest",0
23,ᱛᱩᱨᱩᱭ,,six,0
24,ᱛᱩᱲᱤ,,mustard,0
25,ᱛᱮᱞᱩᱜᱩ,,Telugu language,0
26,ᱛᱳᱚ,,milk,0
27,ᱛᱷᱚᱛᱱᱟ,,cheek,0
28,ᱜᱚᱝᱜᱚ,,Ganges,0
29,ᱜᱚᱥᱟᱸᱭ,,god,0
30,ᱜᱚᱦᱚᱱᱚ,,eclipse,0
31,ᱜᱚᱵᱞᱚ,,gum arabic,0
32,ᱜᱚᱵᱷᱚ,,"center, middle",0
33,ᱜᱟᱛᱮ,,friendship,0
34,ᱜᱟᱤ,,cow,0
35,ᱜᱟᱰᱟ,,"river
Synonym: ᱠᱷᱟᱹᱲᱤ (khăṛi)",0
36,ᱜᱩᱨ,,death,0
37,ᱜᱩᱰᱩ,,rat,0
38,ᱜᱮᱞ,,ten,0
39,ᱜᱳᱞᱚ,,yesterday,0
40,ᱜᱳᱱ,,rat,0
41,ᱜᱷᱟᱱᱴᱟᱲ,,jackfruit,0
42,ᱜᱷᱳᱨ,,buttermilk,0
43,ᱞᱚᱞᱚ,,heat,0
44,ᱞᱟᱞᱴᱮᱱ,,lantern,0
45,ᱞᱟᱠ,,lakh,0
46,ᱞᱟᱹᱣᱟ,,"calabash, bottle gourd",0
47,ᱞᱟᱹᱣᱠᱟᱹ,,boat,0
48,ᱞᱩᱛᱩᱨ,,ear,0
49,ᱟᱱᱴᱟᱨᱠᱚᱴᱤᱠᱟ,,Antarctica,0
50,ᱠᱚᱞᱡᱟ,,heart,0
51,ᱠᱚᱠᱚᱨ,,owl,0
52,ᱠᱚᱬ,,angle,0
53,ᱠᱚᱲᱟᱢ,,"thorax, chest",0
54,ᱠᱟᱴ,,"wood, timber",0
55,ᱠᱟᱴᱠᱚᱢ,,crab,0
56,ᱠᱟᱸᱥᱟ,,bronze,0
57,ᱠᱟᱸᱪ,,glass,0
58,ᱠᱟᱹᱣᱰᱤ,,money,0
59,ᱠᱟᱹᱣᱰᱤ,,monetary,0
60,ᱠᱟᱹᱱᱩᱱ,,law,0
61,ᱠᱟᱹᱴᱩᱵ,,finger,0
62,ᱠᱩᱲᱤᱫ,,kite (bird),0
63,ᱠᱮᱞᱥᱤᱭᱟᱢ,,calcium,0
64,ᱠᱷᱤᱲᱠᱤ,,window,0
65,ᱡᱚ,,fruit,0
66,ᱡᱚᱢᱩᱱᱟ,,Yamuna,0
67,ᱡᱚᱸᱰᱨᱟ,,"maize, corn",0
68,ᱡᱟᱹᱯᱩᱫ,,rainfall,0
69,ᱡᱩᱠᱛᱤ,,logic,0
70,ᱡᱷᱟᱨᱱᱟ,,waterfall,0
71,ᱢᱚᱞᱚᱝ,,forehead,0
72,ᱢᱚᱞᱚᱭᱟᱞᱚᱢ,,Malayalam language,0
73,ᱢᱚᱥᱞᱟ,,masala,0
74,ᱢᱚᱨᱟᱴᱷᱤ,,Marathi language,0
75,ᱢᱚᱪᱟ,,mouth,0
76,ᱢᱚᱬᱮ,,five,0
77,ᱢᱚᱬᱮᱸ,,five,0
78,ᱢᱚᱱ,,mind,0
79,ᱢᱟᱛᱠᱚᱢ,,"mahua tree
ᱢᱟᱛᱠᱚᱢ ᱫᱟᱨᱮ ― matkôm dare ― mahua tree
ᱢᱟᱛᱠᱚᱢ ᱵᱟᱦᱟ ― matkôm baha ― mahua flower",0
80,ᱢᱟᱦᱟᱫᱚᱨᱭᱟ,,ocean,0
81,ᱢᱟᱦᱟᱸ,,day,0
82,ᱢᱟᱦᱮᱛᱟ,,calendar,0
83,ᱢᱟᱨᱟᱜ,,peacock,0
84,ᱢᱟᱨᱥᱟᱞ,,light,0
85,ᱢᱟᱹᱱᱢᱤ,,human,0
86,ᱢᱤᱥᱚᱨ,,Egypt,0
87,ᱢᱤᱥᱤᱱ,,machine,0
88,ᱢᱤᱥᱨᱤ,,masoor,0
89,ᱢᱤᱨᱩ,,parrot,0
90,ᱢᱤᱫ,,one,0
91,ᱢᱩ,,nose,0
92,ᱢᱩᱡ,,ant,0
93,ᱢᱩᱨᱩᱫ,,flame-of-the-forest,0
94,ᱢᱩᱱᱜᱟᱹ,,"moringa, drumstick tree",0
95,ᱢᱮᱨᱳᱢ,,goat,0
96,ᱢᱮᱫ,,eye,0
97,ᱢᱮᱬᱦᱮᱫ,,iron,0
98,ᱢᱮᱸᱜᱱᱤᱡᱽ,,manganese,0
99,ᱢᱳᱨᱳᱱ,,death,0
100,ᱤᱥᱤ,,twenty,0
101,ᱤᱨᱟᱹᱞ,,eight,0
102,ᱤᱯᱤᱞ,,star,0
103,ᱤᱱ,,liver,0
104,ᱥᱚᱛ,,truth,0
105,ᱥᱚᱥᱱᱚᱜ,,civilization,0
106,ᱥᱚᱨᱠᱟᱨ,,government,0
107,ᱥᱚᱫᱳᱢ,,horse,0
108,ᱥᱚᱱᱛᱚᱨᱟ,,nose,0
109,ᱥᱚᱱᱟ,,gold,0
110,ᱥᱚᱸᱥᱠᱨᱩᱛ,,Sanskrit,0
111,ᱥᱟᱜᱟᱲ,,"bullock cart, oxcart",0
112,ᱥᱟᱠᱚᱢ,,"bangle
Synonym: ᱪᱩᱲᱤ (cuṛi)",0
113,ᱥᱟᱠᱟᱢ,,leaf,0
114,ᱥᱟᱢᱟᱝ,,east,0
115,ᱥᱟᱥᱟᱝ,,turmeric,0
116,ᱥᱟᱥᱟᱝ,,"yellow
ᱥᱟᱥᱟᱝ ᱜᱩᱞᱟᱹᱯ ― sasaṅ gulăp ― yellow rose",0
117,ᱥᱟᱦᱟᱸᱥ,,tuberculosis,0
118,ᱥᱟᱨᱡᱳᱢ,,sal (Shorea robusta),0
119,ᱥᱟᱬᱮᱥ,,science,0
120,ᱥᱟᱭ,,hundred,0
121,ᱥᱟᱰᱮ,,sound,0
122,ᱥᱟᱶᱛᱟ,,society,0
123,ᱥᱟᱹᱞᱟᱹᱭ,,matches,0
124,ᱥᱟᱹᱯᱲᱤ,,guava,0
125,ᱥᱤ,,a plough,0
126,ᱥᱤ,,to plough,0
127,ᱥᱤᱛᱳᱞ,,cold,0
128,ᱥᱤᱞᱤᱠᱟᱱ,,silicon,0
129,ᱥᱤᱠᱬᱤᱡ,,mosquito,0
130,ᱥᱤᱢ,,chicken,0
131,ᱥᱤᱢᱲᱤ,,silk-cotton tree,0
132,ᱥᱤᱧᱚᱛ,,India,0
133,ᱥᱤᱨ,,nerve,0
134,ᱥᱤᱭᱟᱦᱤ,,ink,0
135,ᱥᱩᱛᱟᱹᱢ,,"yarn, thread",0
136,ᱥᱩᱠᱨᱤ,,pig,0
137,ᱥᱮ,,or,0
138,ᱥᱮᱛᱚ,,dog,0
139,ᱥᱮᱛᱟ,,dog,0
140,ᱥᱮᱝᱜᱮᱞ,/seŋɡel ~ sɛŋɡɛl/,fire,0
141,ᱥᱮᱨᱢᱟ,,year,0
142,ᱥᱮᱪᱮᱫ,,education,0
143,ᱥᱮᱭᱟᱞᱚᱢ,,algae,0
144,ᱥᱮᱸᱜᱮᱞ,,fire,0
145,ᱥᱳ,,"smell, odor",0
146,ᱥᱳ,,"(transitive, intransitive) smell",0
147,ᱥᱳ,,hundred,0
148,ᱥᱳᱞ,,sola,0
149,ᱥᱳᱫᱨᱳ,,beard,0
150,ᱥᱳᱫᱨᱳ,,"bearded (a ~ person; i.e., one with a beard)",0
151,ᱥᱳᱱᱚ,,gold,0
152,ᱦᱚᱨᱚ,,"turtle
Synonym: ᱠᱚᱨᱢ (kôrm)",0
153,ᱦᱚᱭ,,wind,0
154,ᱦᱚᱴᱚᱜᱽ,,neck,0
155,ᱦᱟᱛᱟᱝ,,brain,0
156,ᱦᱟᱛᱟᱲ,,brain,0
157,ᱦᱟᱡᱟᱨ,,thousand,0
158,ᱦᱟᱨᱛᱟ,,skin,0
159,ᱦᱟᱫᱜᱚᱨ,,striped hyena,0
160,ᱦᱟᱭᱰᱨᱚᱡᱮᱱ,,hydrogen,0
161,ᱦᱟᱹᱛᱤ,,elephant,0
162,ᱦᱟᱹᱠᱩ,,fish,0
163,ᱦᱟᱺᱰᱤ,,beer,0
164,ᱦᱤᱞᱤᱭᱟᱢ,,helium,0
165,ᱦᱤᱢ,,snow,0
166,ᱦᱤᱨᱟᱹ,,diamond,0
167,ᱦᱤᱱᱫᱤ,,Hindi language,0
168,ᱦᱤᱲᱤᱧ,,forget,0
