ID,Form,IPA,Gloss,Language_ID
0,a·gǫ̀·gweh,,woman,0
1,ohnéganohs,,water,0
2,onikanos,,Alternative spelling of ohnéganohs,0
3,on·rot,,"""hermaphrodite""",0
4,saːnoːʼ,,raccoon,0
5,shedehjí:hah,,morning,0
6,sóːwaːs,,dog,0
7,twę́:twę:t,,duck,0
