ID,Form,IPA,Gloss,Language_ID
0,akamai,,"smart, intelligent, clever, Da buggah so akamai.The",0
1,boto,,"penis, male genital",0
2,braddah,,"brother, male sibling, male friend",0
3,brah,,"male friend, bro, Brah, wass da issue?Bro, what's the",0
4,buggah,,"person, especially a male, Wea da buggah at?Where is",0
5,bumbai,,"otherwise, or else, No do dat, bumbai you get sick.Don’t",0
6,bumbye,,alternative spelling of bumbai,0
7,choke,,"a lot, many, Get choke peopo dea.There are a lot of",0
8,da,,"the
Da odda day, I wen go his house.The other day, I went to his house.",0
9,dea,,"there, that place
Da ting is ova dea.The thing is over there.",0
10,grindz,,"food
Get choke grindz ova hea!There’s a lot of food over here!",0
11,habut,,"grumpy, Da buggah habut!That guy is grumpy!",0
12,hammajang,,"in a state of confusion or disorder
Iss all hammajang.It's all messy.",0
13,hanabaddah,,Alternative spelling of hanabata,0
14,hanabata,,"mucus, boogers, Go wipe yoa hanabata.Go wipe your boogers.",0
15,hanabuddah,,Alternative spelling of hanabata,0
16,kine,,"a kind of, type of
Da truck is small kine weird.The truck is a little bit weird.",0
17,lolo,,"stupid, dumb, Dass so lolo!That's so dumb!",0
18,makai,,"towards the sea, It wen face makai?It faced towards",0
19,makapiapia,,"eye discharge, eye mucus, You wen get makapiapia.You",0
20,mauka,,"towards the mountains, inland, Go drive mauka.Drive",0
21,odda,,"other
All da odda peopo wen run awready.All the other people ran already.",0
22,pau,,"done, finished, You pau awready?Are you done already?",0
23,peopo,,"people
Da peopo live dea.The people live there.",0
24,podagee,,"things related to or from Portugal, used mainly for Portugal-related things found in Hawaii
You know John? I tink he Podagee.Do you know John? I think he’s Portuguese.",0
25,sistah,,"sister, female sibling, female friend",0
26,uku,,"head lice, She wen get ukus all ova her hea.She had",0
27,wea,,"where
You know wea?Do you know where?",0
28,brother,,,1
29,brother,,,1
30,bugger,,,1
31,by and by,,,1
32,choke,,,1
33,鼻,,,1
34,sister,,,1
