ID,Form,IPA,Gloss,Language_ID
0,adnet,/ˈatnet/,to have,0
1,aj,/aj/,"also, too",0
2,almatj,/ˈalmat͡ʃ/,"person, human",0
3,áhttje,/ˈaːʰt͡ʃːe/,father,0
4,badde,/ˈpatːe/,ribbon,0
5,bägga,/ˈpɛkːa/,wind,0
6,dá,/ˈtaː/,these,0
7,drodnik,/trotnik/,queen,0
8,du,/tu/,those,0
9,dåhpe,/ˈtɔʰpe/,house,0
10,girrje,/ˈkirːje/,book,0
11,girrko,/ˈkirːʰko/,church,0
12,gummpi,/ˈkumːpi/,wolf (Canis lupus),0
13,gåttjåt,/ˈkɔt͡ʃːɔt/,to urinate,0
14,juo,/jo/,already,0
15,jus,/jus/,if,0
16,káffa,/ˈkaːfːa/,coffee,0
17,mannje,/ˈmaɲːe/,daughter-in-law,0
18,maŋŋel,/ˈmaŋːel/,"afterwards, after that",0
19,máhttet,/ˈmaːʰtːet/,to be able to,0
20,murrko,/ˈmurːʰko/,fog,0
21,namma,/ˈnamːa/,name,0
22,náhppe,/ˈnaːʰpːe/,milking cup,0
23,sálbma,/ˈsaːlpma/,"(religion, music) psalm",0
24,sálbmagirrje,/ˈsaːlpma.ˌkirːje/,"(religion) psalmbook, hymnal",0
25,tjájbmat,/t͡ʃaːjpmat/,to laugh,0
26,tjidtje,/ˈt͡ʃit͡ʃːe/,mother,0
27,vádtset,/ˈvaːt͡sːet/,to go,0
28,vuanntsa,/ˈvua̯nːʰt͡sa/,hen,0
29,kirkja,kˈɜːkd͡ʒə,,1
