ID,Form,IPA,Gloss,Language_ID
0,अक्ख,,(anatomy) eye,0
1,अखबार,,newspaper,0
2,अग्ग,,"fire, flame",0
3,अते,,and,0
4,अत्थरूं,,tear,0
5,अम्ब,,mango,0
6,आह,,yes,0
7,इक,,one,0
8,इट्ट,,brick,0
9,उक्खली,,mortar (vessel used to grind ingredients),0
10,उन्न,,wool,0
11,ऐह्,,third-person proximal pronoun,0
12,ओह्,,third-person distal pronoun,0
13,कन्नै,,"marks the instrumental case: through, using, with",0
14,कम्म,,work,0
15,कान्नी,,pen,0
16,केह्,,what,0
17,घर,,house; home,0
18,ङूठा,,(anatomy) thumb,0
19,ञ्याणा,,"child, infant",0
20,डोगरी,,Dogri (language),0
21,दस्सना,,"to tell, to show",0
22,दा,,of: genitive particle,0
23,भाशा,,language,0
24,भित्त,,door.,0
25,मच्छी,,fish,0
26,मैं,,I,0
27,लिखना,,to write,0
28,𑠀𑠊𑠹𑠋,,(anatomy) eye,0
29,𑠀𑠌𑠹𑠌,,"fire, flame",0
30,𑠀𑠢𑠹𑠠,,mango,0
31,𑠁𑠝𑠬,,"Dogra form of आना (ānā, “anna (1/16 of an Indian rupee)”)",0
32,𑠁𑠪,,yes,0
33,𑠂𑠊,,one,0
34,𑠂𑠔𑠹𑠔,,brick,0
35,𑠄𑠝𑠹𑠝,,wool,0
36,𑠍𑠤,,house; home,0
37,𑠑𑠢𑠹𑠢𑠰,,Dogra form of जम्मू (jammū),0
38,𑠙𑠦𑠮,,"Dogra form of तवी (tavī, “Tawi”)",0
39,𑠡𑠬𑠧𑠬,,language,0
