ID,Form,IPA,Gloss,Language_ID
0,bugu,/²bɞʉː.ɣɵ/,bow,0
1,báðn,[bóːn],child,0
2,fouke,[²fɞʉː.k],"a little while, a short while, Dú kann fell staðne",0
3,fugł,[fɞ́ʉːɣɵɽ],bird,0
4,hvur,/ʋɞːɾ/,where,0
5,hás,[hóːs],"hoarse, husky (voice)",0
6,igjann,[ˌɪˈjɐnː],again,0
7,jáðn,[jóːn],iron,0
8,kvæðn,[kʰʋǽːn],"mill, quern",0
9,kú,/kʉː/,cow,0
10,ljá,[jɑ́ʊː],scythe,0
11,ljøt,/jøːt/,"unsightly, deformed",0
12,moułe,[²mɞʉː.ɽ],to eat bread without toppings,0
13,radd,/rædː/,afraid,0
14,rýpe,/²ryːp/,a grouse or ptarmigan (genus Lagopus),0
15,segi,[sɛ̀jːɪ],to say,0
16,sleip,[ɬeɪːp],slippery,0
17,souð,[sɞ́ʉː],sheep,0
18,storkje,[stɞ̀ʂː],"girl, Jeg sá dekk tré storkje staðne heime., I saw",0
19,symi,[sʏ̀ːmɪ],to swim,0
20,Ufsale,[ˈʊfˌsɑːl],Uppsala (a city in eastern central Sweden),0
21,vili,[ʋɪ̀ːlɪ],"(with accusative) to want, wish, would like",0
22,vuku,/²ʋoː.ko/,week,0
23,æðnen,[²æːn],"other, another, else",0
24,æðnen,[²æːn],second,0
25,í gegn,d͡ʒˈɛn,,1
