ID,Form,IPA,Gloss,Language_ID
0,aca,,"someone, somebody.",0
1,acachatl,,locust.,0
2,acah,,"someone, somebody.",0
3,acahuilli,,shadow.,0
4,acalaxtlahuilli,,freight.,0
5,acalli,/aːˈka.lːi/,"(Amecameca, Cholula and Milpa Alta) ship, canoe., stilt",0
6,acalpainaliztli,,(Amecameca) boating.,0
7,acaltetepontli,,Mexican beaded lizard.,0
8,acapahtli,,laurel.,0
9,acatl,[aːkatɬ],"(Amecameca, Cholula and Milpa Alta): reed, cane",0
10,acatzahuitli,,orchid.,0
11,acatzanatl,,acazanate.,0
12,acayotl,/aːkajoːtɬ/,piping.,0
13,acelana,,to delouse,0
14,acelli,,nit.,0
15,achapantli,,leak,0
16,achic,,(Amecameca) shortly,0
17,achichil,,(Tlaxcala): reddish water.,0
18,achilkostik,,(Tlaxcala): mamey color.,0
19,achitonca,,(Amecameca) one moment,0
20,achitsi,,a little bit.,0
21,achitzin,,a little bit.,0
22,acholotl,,(Texcoco and Tlaxcala) axolotl.,0
23,achto,,"(Amecameca, Cholula, Milpa Alta and Texcoco): first.",0
24,achtontecatl,,(Amecameca) commander,0
25,achtontli,,great-grandfather.,0
26,achtopa,,firstly.,0
27,acintli,,rice,0
28,acoatl,[aːˈkoː.aːtɬ],aquatic snake,0
29,acocotl,,throat,0
30,acoyohtli,,well.,0
31,acuetzpalin,,alligator,0
32,acueyotl,,(Amecameca) wave,0
33,acxoyatl,[akˈʃoːjatɬ],sacred fir.,0
34,Afganistan,,Afghanistan (a country in Asia),0
35,ahahuilli,,toy.,0
36,ahcan,,nowhere.,0
37,ahci,,(intransitive) to arrive,0
38,ahcicama,,To understand.,0
39,ahcohuetzi,,to tranquilise.,0
40,ahcolchimalli,,scapula.,0
41,ahcolli,/aʔkolːi/,shoulder.,0
42,ahcopechtli,,table.,0
43,ahcoqui,,light.,0
44,ahcualli,,bad.,0
45,ahmolli,,soap,0
46,ahtlacatl,,inhuman person.,0
47,ahtlacayotl,,(Amecameca) cruelty,0
48,ahuacacuahuitl,,avocado tree.,0
49,ahuacamolli,/aːwakatɬ/,(Amecameca) avocado,0
50,ahuacatl,/aːwakatɬ/,"(Amecameca and Milpa Alta) avocado, (Milpa Alta) testicle",0
51,ahuacatli,/aːwakatɬi/,(Cholula) avocado,0
52,ahuatl,,oak tree.,0
53,ahuatomatl,,acorn.,0
54,ahuechquiahuitl,,drizzle.,0
55,ahuitzotl,/aːwitsoːtɬ/,otter,0
56,aic,,never.,0
57,aimaratlahtolli,,Aymara language.,0
58,ajkol,,shoulder.,0
59,akatl,/aːkatɬ/,(Texcoco and Tlaxcala): reed,0
60,altepetl,[aːɬˈte.peːt͡ɬ],"(Amecameca, Cholula, Milpa Alta, Texcoco and Tlaxcala): City.",0
61,altepetlacatl,,citizen.,0
