ID,Form,IPA,Gloss,Language_ID
0,آكو,/aːko/,parrot,0
1,أحرف,,worse; worst,0
2,الزب,/əzˤːɑb/,"(vulgar) Expression of worry, failure, shock, etc., often at something seen for the first time or remembered immediately before using this term",0
3,انتوا,,you,0
4,بالعاني,/bəl.ʕaː.ni/,jokingly,0
5,بتات,/btaːt/,"clothes, make-up, and other sundry items that a bride prepares before the wedding to take with her to her husbands home.",0
6,بخشة,/boχʃa/,"any rectangular cloth for eating on, working ...etc.",0
7,بزار,/bzˤɑːr/,a spice made mainly of ground turmeric mixed with other,0
8,بزع,/bzˤɑʕ/,(vulgar) semen,0
9,بزع,/bzˤɑʕ/,to spill,0
10,بزول,/bazːuːl/,(vulgar) boob,0
11,بلبوش,/balˈbuːʃ/,clams,0
12,بلبوشة,/balˈbuːʃa/,singulative of بلبوش‎ (balbūš),0
13,بنة,/banːa/,"taste, (Eastern Libyan) smell",0
14,بنين,/bniːn/,delicious,0
15,بوخة,/boːχɑ/,illegally distilled liquor of inferior quality,0
16,بيباص,/biːbɑːsˤ/,"clergyman, priest",0
17,تزدان,/təzdaːn/,wallet,0
18,تعفلق,/tʕafləɡ/,to get angry,0
19,تل,/talː/,A metal wire or a thin metalic bar.,0
20,تينة,/tiːna/,(vulgar) buttocks,0
21,جبارة,/ʒubːaːra/,palm tree seedling,0
22,جبوجي,/ʒabːuːʒi/,a variety of olive,0
23,جلابية,/ʒəˈlːaːbijːa/,a long gown that cover the body from the shoulders to the feet. (especially one for men),0
24,جلجلان,/ʒəlʒlaːn/,sesame seed,0
25,حار,/ħɑːrː/,(of food) spicy,0
26,حرارات,/ħrɑːrɑːt/,a kind of spice,0
27,حكة,/ħukːɑ/,"a canister, the pelvis",0
28,حوت,/ħuːt/,fish,0
29,حيط,/ħeːtˤ/,wall,0
30,خانب,/χɑːnəb/,a thief,0
31,خرارة,/χərːɑrɑ/,"a sump, a cesspool",0
32,خربوشة,/χɑrbuːʃa/,insect,0
33,خطم,,(intransitive) to pass by,0
34,خطم,,(transitive) to pass through,0
35,خطم,,(transitive) to pass through,0
36,خنانة,/χnaːna/,mucus of the nose,0
37,خنب,,to steal,0
38,خوى,/χwe/,to dodge,0
39,دبدحة,/dabədħa/,A percussion instrument used widely in southern Libya. It is struck by hand to produce sound,0
40,دحية,,an egg,0
41,دلاعة,/dəlːaːʕa/,watermelon,0
42,دلزة,/dəlza/,(vulgar) testicle,0
43,دمالة,/dəmːaːla/,abscess,0
44,دوب,/duːb/,slightly,0
45,دوى,/dwe/,to talk,0
46,راجى,/rɑːʒaː/,to wait for,0
47,رشادة,/rʃaːda/,stone,0
48,رشتة,/rəʃta/,One of several kinds of traditional Libyan pasta that,0
49,روشن,/roːʃən/,window,0
50,زازة,/zˤɑːzˤɑ/,noise,0
51,زامل,/zaːməl/,(vulgar) homosexual male (receptive side),0
52,زب,/zəbː/,(vulgar) penis,0
53,زبرة,/zˤubra/,anvil,0
54,زربوط,/zˤɑrbuːtˤ/,spinning top,0
55,زرقينة,/zˤərɡiːna/,indigo dye,0
56,زغرط,/zˤaɣrˤətˤ/,to ululate,0
57,زقرلو,/zəɡrəlːu/,cockroach,0
58,زك,/zˤukː/,(vulgar) vagina,0
59,زلبح,/zalbaħ/,to swindle,0
60,زلمومية,/zalmuːmijːa/,a small lizard,0
61,زمالة,/zmaːla/,turban,0
62,زوز,/zˤoːzˤ/,"two, couple",0
63,زيط,/zˤɑjːətˤ/,to pass flatulence,0
64,سبس,/sabːəs/,to smoke,0
65,سبسي,/səbsi/,cigarette,0
66,ستيرسو,/stiːr.su/,steering wheel,0
67,سفناري,/sfənːaːri/,"Alternative form of سفنارية‎ (sfənnāriyya, “carrot”)",0
68,سفنارية,/sfənːaːrijja/,carrot,0
69,سكنجبير,/skənʒbiːr/,ginger,0
70,شاهي,/ʃaːhi/,tea,0
71,شبح,/ʃbaħ/,to see,0
72,شبو,/ʃəːu/,cockroach,0
73,شخشير,/ʃɑχʃiːr/,socks,0
74,شرتع,/ʃartaʕ/,to cause to scatter,0
75,شرشور,/ʃarʃuːr/,aggregate (the one mixed with concrete),0
76,شرمولة,/ʃarmuːla/,"a salad made of crushed tomatoes, onions, oil and salt",0
77,شرين,/ʃarjən/,to emit a high frequency ringing sound,0
78,شعبوط,/ʃɑʕbuːtˤ/,"(derogatory, slang) unsophisticated",0
79,شكشوكة,/ʃakʃuːka/,"shakshuka; a food made primarily from fried eggs and vegetables, especially tomatoes",0
80,شكون,/ʃkuːn/,(interrogative) who?,0
81,شلافطي,/ʃlɑːftˤi/,(derogatory) of rural background,0
82,شليوني,/ʃal.joː.ni/,road leading to the top of a mountain,0
83,شوشاو,/ʃawʃaːw/,chick,0
84,شوق,[ʃoːɡ],plenty of,0
