ID,Form,IPA,Gloss,Language_ID
0,aba,,(Loli) fat,0
1,abbe,,(Loli) to lean on,0
2,abbuta,,(Loli) to repair,0
3,abira,,(Loli) slow,0
4,abo,,"(Loli) to scoop, to scoop up with cupped hands",0
5,ada,,(Loli) to guard,0
6,adde,,(Loli) to lean on,0
7,adi,,(Loli) to form rice in the shape of a mountain for traditional ceremonies,0
8,adila,,(Loli) to put water in the rice fields for a long time,0
9,aduka,,"(Loli) chronic, long-standing.",0
10,adungu,,(Loli) a tree that is planted in front of the traditional house and worshiped by adherents of Marapu.,0
11,aggata,,(Loli) erroneous; mistaken,0
12,agu,,(Loli) to grasp; embrace,0
13,aiba,,(Loli) great grandchild,0
14,akkala,,(Loli) mind; common sense,0
15,akko,,"(Loli) to make fun of how someone talks, to mimic someone",0
16,akku,,(Loli) to stammer,0
17,aupa,,(Loli) to take,0
18,aura,,"(Loli) vow, oath, pledge",0
19,ausa,,"(Loli) to grasp, to grip",0
20,binna,,(Loli) door,0
21,ka'a,,(Loli) older sibling,0
22,kanungga,,migration narrative,0
23,li'i,,"word, voice",0
24,natara,,(Loli) dooryard,0
25,pu'u,,trunk of a tree,0
26,songket,/soŋkɛ̀t/,a type of cloth made of silk or cotton interwoven with,0
27,urrata,,divination,0
28,urrata,,"to etch, to carve",0
29,woleka,,celebration feast,0
30,zaizo,,placation rite,0
